date,id_medicament,entree,sortie,stock_fin
2026-09-23,M09,88,5,503
2026-09-24,M09,0,4,499
2026-09-25,M09,0,3,496
2026-09-26,M09,0,7,489
2026-09-27,M09,0,6,483
2026-09-28,M09,0,4,479
2026-09-29,M09,0,5,474
2026-09-30,M09,0,5,469
2026-10-01,M09,0,1,468
2026-10-02,M09,0,5,463
2026-10-03,M09,0,6,457
2026-10-04,M09,0,7,450
2026-10-05,M09,0,2,448
2026-10-06,M09,0,3,445
2026-10-07,M09,0,8,437
2026-10-08,M09,0,5,432
2026-10-09,M09,77,3,506
2026-10-10,M09,0,4,502
2026-10-11,M09,0,6,496
2026-10-12,M09,0,4,492
2026-10-13,M09,0,6,486
2026-10-14,M09,0,4,482
2026-10-15,M09,0,8,474
2026-10-16,M09,0,9,465
2026-10-17,M09,0,5,460
2026-10-18,M09,0,2,458
2026-10-19,M09,0,7,451
2026-10-20,M09,0,8,443
2026-10-21,M09,0,6,437
2026-10-22,M09,0,1,436
2026-10-23,M09,69,6,499
2026-10-24,M09,0,4,495
2026-10-25,M09,0,9,486
2026-10-26,M09,0,3,483
2026-10-27,M09,0,4,479
2026-10-28,M09,0,6,473
2026-10-29,M09,0,4,469
2026-10-30,M09,0,4,465
2026-10-31,M09,0,6,459
2026-11-01,M09,0,6,453
2026-11-02,M09,0,5,448
2026-11-03,M09,0,6,442
2026-11-04,M09,0,3,439
2026-11-05,M09,0,5,434
2026-11-06,M09,0,1,433
2026-11-07,M09,0,1,432
2026-11-08,M09,0,4,428
2026-11-09,M09,74,2,500
2026-11-10,M09,0,0,500
2026-11-11,M09,0,5,495
2026-11-12,M09,0,6,489
2026-11-13,M09,0,6,483
2026-11-14,M09,0,8,475
2026-11-15,M09,0,2,473
2026-11-16,M09,0,6,467
2026-11-17,M09,0,9,458
2026-11-18,M09,0,3,455
2026-11-19,M09,0,4,451
2026-11-20,M09,0,7,444
2026-11-21,M09,0,8,436
2026-11-22,M09,0,4,432
2026-11-23,M09,67,0,499
2026-11-24,M09,0,5,494
2026-11-25,M09,0,2,492
2026-11-26,M09,0,6,486
2026-11-27,M09,0,6,480
2026-11-28,M09,0,8,472
2026-11-29,M09,0,5,467
2026-11-30,M09,0,6,461
2026-12-01,M09,0,7,454
2026-12-02,M09,0,5,449
2026-12-03,M09,0,2,447
2026-12-04,M09,0,5,442
2026-12-05,M09,0,4,438
2026-12-06,M09,0,1,437
2026-12-07,M09,0,3,434
2026-12-08,M09,0,10,424
2026-12-09,M09,74,3,495
2026-12-10,M09,0,1,494
2026-12-11,M09,0,5,489
2026-12-12,M09,0,9,480
2026-12-13,M09,0,9,471
2026-12-14,M09,0,8,463
2026-12-15,M09,0,3,460
2026-12-16,M09,0,5,455
2026-12-17,M09,0,2,453
2026-12-18,M09,0,10,443
2026-12-19,M09,0,1,442
2026-12-20,M09,0,3,439
2026-12-21,M09,0,3,436
2026-12-22,M09,0,4,432
2026-12-23,M09,85,8,509
2026-12-24,M09,0,2,507
2026-12-25,M09,0,5,502
2026-12-26,M09,0,8,494
2026-12-27,M09,0,8,486
2026-12-28,M09,0,1,485
2026-12-29,M09,0,7,478
2026-12-30,M09,0,4,474
2026-12-31,M09,0,8,466
2025-01-01,M10,0,4,236
2025-01-02,M10,0,4,232
2025-01-03,M10,0,6,226
2025-01-04,M10,0,2,224
2025-01-05,M10,0,4,220
2025-01-06,M10,0,1,219
2025-01-07,M10,0,1,218
2025-01-08,M10,0,3,215
2025-01-09,M10,0,4,211
2025-01-10,M10,51,3,259
2025-01-11,M10,0,4,255
2025-01-12,M10,0,2,253
2025-01-13,M10,0,3,250
2025-01-14,M10,0,3,247
2025-01-15,M10,0,4,243
2025-01-16,M10,0,4,239
2025-01-17,M10,0,5,234
2025-01-18,M10,0,4,230
2025-01-19,M10,0,3,227
2025-01-20,M10,0,6,221
2025-01-21,M10,0,3,218
2025-01-22,M10,0,3,215
2025-01-23,M10,0,2,213
2025-01-24,M10,44,2,255
2025-01-25,M10,0,4,251
2025-01-26,M10,0,1,250
2025-01-27,M10,0,1,249
2025-01-28,M10,0,4,245
2025-01-29,M10,0,5,240
2025-01-30,M10,0,2,238
2025-01-31,M10,0,3,235
2025-02-01,M10,0,4,231
2025-02-02,M10,0,1,230
2025-02-03,M10,0,2,228
2025-02-04,M10,0,3,225
2025-02-05,M10,0,3,222
2025-02-06,M10,0,4,218
2025-02-07,M10,0,4,214
2025-02-08,M10,0,2,212
2025-02-09,M10,0,2,210
2025-02-10,M10,61,5,266
2025-02-11,M10,0,2,264
2025-02-12,M10,0,3,261
2025-02-13,M10,0,2,259
2025-02-14,M10,0,2,257
2025-02-15,M10,0,1,256
2025-02-16,M10,0,2,254
2025-02-17,M10,0,3,251
2025-02-18,M10,0,3,248
2025-02-19,M10,0,4,244
2025-02-20,M10,0,3,241
2025-02-21,M10,0,4,237
2025-02-22,M10,0,1,236
2025-02-23,M10,0,7,229
2025-02-24,M10,47,6,270
2025-02-25,M10,0,4,266
2025-02-26,M10,0,4,262
2025-02-27,M10,0,1,261
2025-02-28,M10,0,1,260
2025-03-01,M10,0,1,259
2025-03-02,M10,0,1,258
2025-03-03,M10,0,4,254
2025-03-04,M10,0,5,249
2025-03-05,M10,0,3,246
2025-03-06,M10,0,1,245
2025-03-07,M10,0,4,241
2025-03-08,M10,0,4,237
2025-03-09,M10,0,3,234
2025-03-10,M10,53,0,287
2025-03-11,M10,0,2,285
2025-03-12,M10,0,7,278
2025-03-13,M10,0,3,275
2025-03-14,M10,0,1,274
2025-03-15,M10,0,2,272
2025-03-16,M10,0,3,269
2025-03-17,M10,0,6,263
2025-03-18,M10,0,3,260
2025-03-19,M10,0,4,256
2025-03-20,M10,0,3,253
2025-03-21,M10,0,1,252
2025-03-22,M10,0,5,247
2025-03-23,M10,0,4,243
2025-03-24,M10,47,4,286
2025-03-25,M10,0,3,283
2025-03-26,M10,0,4,279
2025-03-27,M10,0,1,278
2025-03-28,M10,0,3,275
2025-03-29,M10,0,1,274
2025-03-30,M10,0,6,268
2025-03-31,M10,0,5,263
2025-04-01,M10,0,2,261
2025-04-02,M10,0,2,259
2025-04-03,M10,0,2,257
2025-04-04,M10,0,0,257
2025-04-05,M10,0,1,256
2025-04-06,M10,0,1,255
2025-04-07,M10,0,2,253
2025-04-08,M10,0,3,250
2025-04-09,M10,0,4,246
2025-04-10,M10,42,7,281
2025-04-11,M10,0,4,277
2025-04-12,M10,0,2,275
2025-04-13,M10,0,6,269
2025-04-14,M10,0,5,264
2025-04-15,M10,0,1,263
2025-04-16,M10,0,3,260
2025-04-17,M10,0,4,256
2025-04-18,M10,0,1,255
2025-04-19,M10,0,3,252
2025-04-20,M10,0,5,247
2025-04-21,M10,0,5,242
2025-04-22,M10,0,9,233
2025-04-23,M10,0,3,230
2025-04-24,M10,47,1,276
2025-04-25,M10,0,4,272
2025-04-26,M10,0,1,271
2025-04-27,M10,0,2,269
2025-04-28,M10,0,0,269
2025-04-29,M10,0,0,269
2025-04-30,M10,0,9,260
2025-05-01,M10,0,1,259
2025-05-02,M10,0,3,256
2025-05-03,M10,0,6,250
2025-05-04,M10,0,6,244
2025-05-05,M10,0,3,241
2025-05-06,M10,0,5,236
2025-05-07,M10,0,4,232
2025-05-08,M10,0,0,232
2025-05-09,M10,0,7,225
2025-05-10,M10,58,3,280
2025-05-11,M10,0,3,277
2025-05-12,M10,0,3,274
2025-05-13,M10,0,5,269
2025-05-14,M10,0,1,268
2025-05-15,M10,0,1,267
2025-05-16,M10,0,2,265
2025-05-17,M10,0,0,265
2025-05-18,M10,0,2,263
2025-05-19,M10,0,2,261
2025-05-20,M10,0,3,258
2025-05-21,M10,0,3,255
2025-05-22,M10,0,4,251
2025-05-23,M10,0,3,248
2025-05-24,M10,49,4,293
2025-05-25,M10,0,4,289
2025-05-26,M10,0,6,283
2025-05-27,M10,0,4,279
2025-05-28,M10,0,2,277
2025-05-29,M10,0,3,274
2025-05-30,M10,0,3,271
2025-05-31,M10,0,4,267
2025-06-01,M10,0,4,263
2025-06-02,M10,0,1,262
2025-06-03,M10,0,4,258
2025-06-04,M10,0,4,254
2025-06-05,M10,0,4,250
2025-06-06,M10,0,7,243
2025-06-07,M10,0,3,240
2025-06-08,M10,0,2,238
2025-06-09,M10,0,4,234
2025-06-10,M10,50,1,283
2025-06-11,M10,0,7,276
2025-06-12,M10,0,0,276
2025-06-13,M10,0,3,273
2025-06-14,M10,0,4,269
2025-06-15,M10,0,4,265
2025-06-16,M10,0,4,261
2025-06-17,M10,0,4,257
2025-06-18,M10,0,5,252
2025-06-19,M10,0,5,247
2025-06-20,M10,0,2,245
2025-06-21,M10,0,2,243
2025-06-22,M10,0,3,240
2025-06-23,M10,0,3,237
2025-06-24,M10,33,2,268
2025-06-25,M10,0,3,265
2025-06-26,M10,0,4,261
2025-06-27,M10,0,3,258
2025-06-28,M10,0,3,255
2025-06-29,M10,0,2,253
2025-06-30,M10,0,2,251
2025-07-01,M10,0,1,250
2025-07-02,M10,0,1,249
2025-07-03,M10,0,3,246
2025-07-04,M10,0,6,240
2025-07-05,M10,0,2,238
2025-07-06,M10,0,3,235
2025-07-07,M10,0,4,231
2025-07-08,M10,0,4,227
2025-07-09,M10,0,1,226
2025-07-10,M10,38,0,264
2025-07-11,M10,0,4,260
2025-07-12,M10,0,3,257
2025-07-13,M10,0,2,255
2025-07-14,M10,0,3,252
2025-07-15,M10,0,2,250
2025-07-16,M10,0,1,249
2025-07-17,M10,0,4,245
2025-07-18,M10,0,5,240
2025-07-19,M10,0,4,236
2025-07-20,M10,0,4,232
2025-07-21,M10,0,3,229
2025-07-22,M10,0,3,226
2025-07-23,M10,0,1,225
2025-07-24,M10,37,4,258
2025-07-25,M10,0,3,255
2025-07-26,M10,0,6,249
2025-07-27,M10,0,0,249
2025-07-28,M10,0,5,244
2025-07-29,M10,0,4,240
2025-07-30,M10,0,1,239
2025-07-31,M10,0,2,237
2025-08-01,M10,0,7,230
2025-08-02,M10,0,3,227
2025-08-03,M10,0,4,223
2025-08-04,M10,0,5,218
2025-08-05,M10,0,0,218
2025-08-06,M10,0,2,216
2025-08-07,M10,0,3,213
2025-08-08,M10,0,3,210
2025-08-09,M10,0,3,207
2025-08-10,M10,39,4,242
2025-08-11,M10,0,3,239
2025-08-12,M10,0,7,232
2025-08-13,M10,0,1,231
2025-08-14,M10,0,1,230
2025-08-15,M10,0,4,226
2025-08-16,M10,0,5,221
2025-08-17,M10,0,3,218
2025-08-18,M10,0,1,217
2025-08-19,M10,0,1,216
2025-08-20,M10,0,2,214
2025-08-21,M10,0,3,211
2025-08-22,M10,0,3,208
2025-08-23,M10,0,5,203
2025-08-24,M10,42,3,242
2025-08-25,M10,0,7,235
2025-08-26,M10,0,5,230
2025-08-27,M10,0,3,227
2025-08-28,M10,0,3,224
2025-08-29,M10,0,2,222
2025-08-30,M10,0,1,221
2025-08-31,M10,0,3,218
2025-09-01,M10,0,3,215
2025-09-02,M10,0,5,210
2025-09-03,M10,0,2,208
2025-09-04,M10,0,2,206
2025-09-05,M10,0,4,202
2025-09-06,M10,0,3,199
2025-09-07,M10,0,2,197
2025-09-08,M10,0,0,197
2025-09-09,M10,0,2,195
2025-09-10,M10,53,3,245
2025-09-11,M10,0,0,245
2025-09-12,M10,0,4,241
2025-09-13,M10,0,4,237
2025-09-14,M10,0,3,234
2025-09-15,M10,0,3,231
2025-09-16,M10,0,3,228
2025-09-17,M10,0,2,226
2025-09-18,M10,0,2,224
2025-09-19,M10,0,4,220
2025-09-20,M10,0,4,216
2025-09-21,M10,0,1,215
2025-09-22,M10,0,5,210
2025-09-23,M10,0,5,205
2025-09-24,M10,41,3,243
2025-09-25,M10,0,7,236
2025-09-26,M10,0,5,231
2025-09-27,M10,0,2,229
2025-09-28,M10,0,4,225
2025-09-29,M10,0,2,223
2025-09-30,M10,0,1,222
2025-10-01,M10,0,4,218
2025-10-02,M10,0,2,216
2025-10-03,M10,0,4,212
2025-10-04,M10,0,3,209
2025-10-05,M10,0,3,206
2025-10-06,M10,0,3,203
2025-10-07,M10,0,4,199
2025-10-08,M10,0,1,198
2025-10-09,M10,0,3,195
2025-10-10,M10,28,4,219
2025-10-11,M10,0,2,217
2025-10-12,M10,0,1,216
2025-10-13,M10,0,1,215
2025-10-14,M10,0,3,212
2025-10-15,M10,0,5,207
2025-10-16,M10,0,2,205
2025-10-17,M10,0,0,205
2025-10-18,M10,0,2,203
2025-10-19,M10,0,1,202
2025-10-20,M10,0,6,196
2025-10-21,M10,0,3,193
2025-10-22,M10,0,4,189
2025-10-23,M10,0,3,186
2025-10-24,M10,62,9,239
2025-10-25,M10,0,1,238
2025-10-26,M10,0,7,231
2025-10-27,M10,0,1,230
2025-10-28,M10,0,2,228
2025-10-29,M10,0,3,225
2025-10-30,M10,0,1,224
2025-10-31,M10,0,3,221
2025-11-01,M10,0,1,220
2025-11-02,M10,0,2,218
2025-11-03,M10,0,2,216
2025-11-04,M10,0,3,213
2025-11-05,M10,0,1,212
2025-11-06,M10,0,4,208
2025-11-07,M10,0,3,205
2025-11-08,M10,0,0,205
2025-11-09,M10,0,2,203
2025-11-10,M10,53,2,254
2025-11-11,M10,0,1,253
2025-11-12,M10,0,3,250
2025-11-13,M10,0,2,248
2025-11-14,M10,0,4,244
2025-11-15,M10,0,7,237
2025-11-16,M10,0,2,235
2025-11-17,M10,0,3,232
2025-11-18,M10,0,7,225
2025-11-19,M10,0,2,223
2025-11-20,M10,0,3,220
2025-11-21,M10,0,5,215
2025-11-22,M10,0,2,213
2025-11-23,M10,0,2,211
2025-11-24,M10,41,3,249
2025-11-25,M10,0,3,246
2025-11-26,M10,0,1,245
2025-11-27,M10,0,3,242
2025-11-28,M10,0,3,239
2025-11-29,M10,0,4,235
2025-11-30,M10,0,5,230
2025-12-01,M10,0,3,227
2025-12-02,M10,0,3,224
2025-12-03,M10,0,7,217
2025-12-04,M10,0,2,215
2025-12-05,M10,0,1,214
2025-12-06,M10,0,4,210
2025-12-07,M10,0,4,206
2025-12-08,M10,0,4,202
2025-12-09,M10,0,1,201
2025-12-10,M10,56,2,255
2025-12-11,M10,0,0,255
2025-12-12,M10,0,2,253
2025-12-13,M10,0,7,246
2025-12-14,M10,0,5,241
2025-12-15,M10,0,3,238
2025-12-16,M10,0,3,235
2025-12-17,M10,0,1,234
2025-12-18,M10,0,3,231
2025-12-19,M10,0,1,230
2025-12-20,M10,0,5,225
2025-12-21,M10,0,3,222
2025-12-22,M10,0,5,217
2025-12-23,M10,0,3,214
2025-12-24,M10,47,4,257
2025-12-25,M10,0,4,253
2025-12-26,M10,0,3,250
2025-12-27,M10,0,1,249
2025-12-28,M10,0,0,249
2025-12-29,M10,0,5,244
2025-12-30,M10,0,1,243
2025-12-31,M10,0,1,242
2026-01-01,M10,0,5,237
2026-01-02,M10,0,5,232
2026-01-03,M10,0,4,228
2026-01-04,M10,0,1,227
2026-01-05,M10,0,2,225
2026-01-06,M10,0,1,224
2026-01-07,M10,0,2,222
2026-01-08,M10,0,1,221
2026-01-09,M10,0,4,217
2026-01-10,M10,41,2,256
2026-01-11,M10,0,1,255
2026-01-12,M10,0,3,252
2026-01-13,M10,0,1,251
2026-01-14,M10,0,3,248
2026-01-15,M10,0,3,245
2026-01-16,M10,0,4,241
2026-01-17,M10,0,3,238
2026-01-18,M10,0,2,236
2026-01-19,M10,0,2,234
2026-01-20,M10,0,1,233
2026-01-21,M10,0,4,229
2026-01-22,M10,0,3,226
2026-01-23,M10,0,2,224
2026-01-24,M10,52,4,272
2026-01-25,M10,0,3,269
2026-01-26,M10,0,1,268
2026-01-27,M10,0,7,261
2026-01-28,M10,0,3,258
2026-01-29,M10,0,4,254
2026-01-30,M10,0,1,253
2026-01-31,M10,0,2,251
2026-02-01,M10,0,6,245
2026-02-02,M10,0,1,244
2026-02-03,M10,0,4,240
2026-02-04,M10,0,0,240
2026-02-05,M10,0,4,236
2026-02-06,M10,0,0,236
2026-02-07,M10,0,6,230
2026-02-08,M10,0,5,225
2026-02-09,M10,0,4,221
2026-02-10,M10,55,3,273
2026-02-11,M10,0,1,272
2026-02-12,M10,0,6,266
2026-02-13,M10,0,5,261
2026-02-14,M10,0,4,257
2026-02-15,M10,0,1,256
2026-02-16,M10,0,1,255
2026-02-17,M10,0,2,253
2026-02-18,M10,0,0,253
2026-02-19,M10,0,2,251
2026-02-20,M10,0,2,249
2026-02-21,M10,0,3,246
2026-02-22,M10,0,3,243
2026-02-23,M10,0,4,239
2026-02-24,M10,43,5,277
2026-02-25,M10,0,3,274
2026-02-26,M10,0,3,271
2026-02-27,M10,0,6,265
2026-02-28,M10,0,2,263
2026-03-01,M10,0,4,259
2026-03-02,M10,0,2,257
2026-03-03,M10,0,2,255
2026-03-04,M10,0,2,253
2026-03-05,M10,0,2,251
2026-03-06,M10,0,3,248
2026-03-07,M10,0,2,246
2026-03-08,M10,0,4,242
2026-03-09,M10,0,3,239
2026-03-10,M10,48,3,284
2026-03-11,M10,0,1,283
2026-03-12,M10,0,5,278
2026-03-13,M10,0,2,276
2026-03-14,M10,0,5,271
2026-03-15,M10,0,6,265
2026-03-16,M10,0,1,264
2026-03-17,M10,0,3,261
2026-03-18,M10,0,2,259
2026-03-19,M10,0,3,256
2026-03-20,M10,0,6,250
2026-03-21,M10,0,3,247
2026-03-22,M10,0,2,245
2026-03-23,M10,0,4,241
2026-03-24,M10,59,3,297
2026-03-25,M10,0,4,293
2026-03-26,M10,0,4,289
2026-03-27,M10,0,5,284
2026-03-28,M10,0,4,280
2026-03-29,M10,0,2,278
2026-03-30,M10,0,3,275
2026-03-31,M10,0,1,274
2026-04-01,M10,0,4,270
2026-04-02,M10,0,2,268
2026-04-03,M10,0,6,262
2026-04-04,M10,0,0,262
2026-04-05,M10,0,4,258
2026-04-06,M10,0,2,256
2026-04-07,M10,0,3,253
2026-04-08,M10,0,3,250
2026-04-09,M10,0,3,247
2026-04-10,M10,48,5,290
2026-04-11,M10,0,4,286
2026-04-12,M10,0,5,281
2026-04-13,M10,0,2,279
2026-04-14,M10,0,3,276
2026-04-15,M10,0,2,274
2026-04-16,M10,0,3,271
2026-04-17,M10,0,2,269
2026-04-18,M10,0,1,268
2026-04-19,M10,0,3,265
2026-04-20,M10,0,4,261
2026-04-21,M10,0,3,258
2026-04-22,M10,0,3,255
2026-04-23,M10,0,1,254
2026-04-24,M10,51,6,299
2026-04-25,M10,0,4,295
2026-04-26,M10,0,1,294
2026-04-27,M10,0,1,293
2026-04-28,M10,0,3,290
2026-04-29,M10,0,0,290
2026-04-30,M10,0,7,283
2026-05-01,M10,0,4,279
2026-05-02,M10,0,4,275
2026-05-03,M10,0,2,273
2026-05-04,M10,0,3,270
2026-05-05,M10,0,5,265
2026-05-06,M10,0,2,263
2026-05-07,M10,0,0,263
2026-05-08,M10,0,2,261
2026-05-09,M10,0,4,257
2026-05-10,M10,52,3,306
2026-05-11,M10,0,3,303
2026-05-12,M10,0,1,302
2026-05-13,M10,0,3,299
2026-05-14,M10,0,5,294
2026-05-15,M10,0,2,292
2026-05-16,M10,0,2,290
2026-05-17,M10,0,2,288
2026-05-18,M10,0,2,286
2026-05-19,M10,0,3,283
2026-05-20,M10,0,3,280
2026-05-21,M10,0,2,-2
2026-05-22,M10,0,2,276
2026-05-23,M10,0,4,272
2026-05-24,M10,51,3,320
2026-05-25,M10,0,6,314
2026-05-26,M10,0,4,310
2026-05-27,M10,0,3,307
2026-05-28,M10,0,4,303
2026-05-29,M10,0,3,300
2026-05-30,M10,0,2,298
2026-05-31,M10,0,2,296
2026-06-01,M10,0,6,290
2026-06-02,M10,0,2,288
2026-06-03,M10,0,3,285
2026-06-04,M10,0,3,282
2026-06-05,M10,0,3,279
2026-06-06,M10,0,4,275
2026-06-07,M10,0,4,271
2026-06-08,M10,0,3,268
2026-06-09,M10,0,2,266
2026-06-10,M10,41,3,304
2026-06-11,M10,0,1,303
2026-06-12,M10,0,1,302
2026-06-13,M10,0,3,299
2026-06-14,M10,0,3,296
2026-06-15,M10,0,7,289
2026-06-16,M10,0,2,287
2026-06-17,M10,0,4,283
2026-06-18,M10,0,7,276
2026-06-19,M10,0,2,274
2026-06-20,M10,0,3,271
2026-06-21,M10,0,2,269
2026-06-22,M10,0,9,260
2026-06-23,M10,0,3,257
2026-06-24,M10,43,4,296
2026-06-25,M10,0,3,293
2026-06-26,M10,0,1,292
2026-06-27,M10,0,3,289
2026-06-28,M10,0,4,285
2026-06-29,M10,0,5,280
2026-06-30,M10,0,5,275
2026-07-01,M10,0,2,273
2026-07-02,M10,0,1,272
2026-07-03,M10,0,4,268
2026-07-04,M10,0,5,263
2026-07-05,M10,0,5,258
2026-07-06,M10,0,4,254
2026-07-07,M10,0,0,254
2026-07-08,M10,0,6,248
2026-07-09,M10,0,2,246
2026-07-10,M10,49,2,293
2026-07-11,M10,0,7,286
2026-07-12,M10,0,2,284
2026-07-13,M10,0,2,282
2026-07-14,M10,0,3,279
2026-07-15,M10,0,2,277
2026-07-16,M10,0,0,277
2026-07-17,M10,0,2,275
2026-07-18,M10,0,4,271
2026-07-19,M10,0,2,269
2026-07-20,M10,0,5,264
2026-07-21,M10,0,3,261
2026-07-22,M10,0,2,259
2026-07-23,M10,0,3,256
2026-07-24,M10,47,1,302
2026-07-25,M10,0,2,300
2026-07-26,M10,0,3,297
2026-07-27,M10,0,8,289
2026-07-28,M10,0,3,286
2026-07-29,M10,0,2,284
2026-07-30,M10,0,1,283
2026-07-31,M10,0,3,280
2026-08-01,M10,0,4,276
2026-08-02,M10,0,4,272
2026-08-03,M10,0,2,270
2026-08-04,M10,0,2,268
2026-08-05,M10,0,2,266
2026-08-06,M10,0,3,263
2026-08-07,M10,0,4,259
2026-08-08,M10,0,3,256
2026-08-09,M10,0,5,251
2026-08-10,M10,42,4,289
2026-08-11,M10,0,4,285
2026-08-12,M10,0,6,279
2026-08-13,M10,0,3,276
2026-08-14,M10,0,3,273
2026-08-15,M10,0,4,269
2026-08-16,M10,0,6,263
2026-08-17,M10,0,1,262
2026-08-18,M10,0,2,260
2026-08-19,M10,0,5,255
2026-08-20,M10,0,4,251
2026-08-21,M10,0,1,250
2026-08-22,M10,0,1,249
2026-08-23,M10,0,6,243
2026-08-24,M10,44,3,284
2026-08-25,M10,0,4,280
2026-08-26,M10,0,3,277
2026-08-27,M10,0,1,276
2026-08-28,M10,0,2,274
2026-08-29,M10,0,3,271
2026-08-30,M10,0,1,270
2026-08-31,M10,0,2,268
2026-09-01,M10,0,2,266
2026-09-02,M10,0,1,265
2026-09-03,M10,0,2,263
2026-09-04,M10,0,7,256
2026-09-05,M10,0,3,253
2026-09-06,M10,0,4,249
2026-09-07,M10,0,1,248
2026-09-08,M10,0,4,244
2026-09-09,M10,0,1,243
2026-09-10,M10,51,2,292
2026-09-11,M10,0,5,287
2026-09-12,M10,0,1,286
2026-09-13,M10,0,3,283
2026-09-14,M10,0,4,279
2026-09-15,M10,0,4,275
2026-09-16,M10,0,1,274
2026-09-17,M10,0,2,272
2026-09-18,M10,0,1,271
2026-09-19,M10,0,3,268
2026-09-20,M10,0,5,263
2026-09-21,M10,0,1,262
2026-09-22,M10,0,2,260
2026-09-23,M10,0,2,258
2026-09-24,M10,35,3,290
2026-09-25,M10,0,3,287
2026-09-26,M10,0,5,282
2026-09-27,M10,0,4,278
2026-09-28,M10,0,2,276
2026-09-29,M10,0,2,274
2026-09-30,M10,0,2,272
2026-10-01,M10,0,0,272
2026-10-02,M10,0,0,272
2026-10-03,M10,0,6,266
2026-10-04,M10,0,5,261
2026-10-05,M10,0,2,259
2026-10-06,M10,0,3,256
2026-10-07,M10,0,1,255
2026-10-08,M10,0,3,252
2026-10-09,M10,0,4,248
2026-10-10,M10,41,5,284
2026-10-11,M10,0,2,282
2026-10-12,M10,0,2,280
2026-10-13,M10,0,2,278
2026-10-14,M10,0,2,276
2026-10-15,M10,0,4,272
2026-10-16,M10,0,5,267
2026-10-17,M10,0,5,262
2026-10-18,M10,0,5,257
2026-10-19,M10,0,2,255
2026-10-20,M10,0,1,254
2026-10-21,M10,0,4,250
2026-10-22,M10,0,3,247
2026-10-23,M10,0,3,244
2026-10-24,M10,43,2,285
2026-10-25,M10,0,4,281
2026-10-26,M10,0,5,276
2026-10-27,M10,0,6,270
2026-10-28,M10,0,4,266
2026-10-29,M10,0,3,263
2026-10-30,M10,0,2,261
2026-10-31,M10,0,2,259
2026-11-01,M10,0,6,253
2026-11-02,M10,0,1,252
2026-11-03,M10,0,6,246
2026-11-04,M10,0,1,245
2026-11-05,M10,0,2,243
2026-11-06,M10,0,1,242
2026-11-07,M10,0,8,234
2026-11-08,M10,0,0,234
2026-11-09,M10,0,1,233
2026-11-10,M10,52,1,284
2026-11-11,M10,0,3,281
2026-11-12,M10,0,1,280
2026-11-13,M10,0,4,276
2026-11-14,M10,0,1,275
2026-11-15,M10,0,2,273
2026-11-16,M10,0,2,271
2026-11-17,M10,0,4,267
2026-11-18,M10,0,3,264
2026-11-19,M10,0,2,262
2026-11-20,M10,0,3,259
2026-11-21,M10,0,3,256
2026-11-22,M10,0,1,255
2026-11-23,M10,0,6,249
2026-11-24,M10,49,3,295
2026-11-25,M10,0,4,291
2026-11-26,M10,0,2,289
2026-11-27,M10,0,2,287
2026-11-28,M10,0,1,286
2026-11-29,M10,0,2,284
2026-11-30,M10,0,2,282
2026-12-01,M10,0,3,279
2026-12-02,M10,0,6,273
2026-12-03,M10,0,1,272
2026-12-04,M10,0,2,270
2026-12-05,M10,0,2,268
2026-12-06,M10,0,2,266
2026-12-07,M10,0,1,265
2026-12-08,M10,0,3,262
2026-12-09,M10,0,7,255
2026-12-10,M10,52,3,304
2026-12-11,M10,0,3,301
2026-12-12,M10,0,4,297
2026-12-13,M10,0,2,295
2026-12-14,M10,0,3,292
2026-12-15,M10,0,5,287
2026-12-16,M10,0,2,285
2026-12-17,M10,0,1,284
2026-12-18,M10,0,6,278
2026-12-19,M10,0,2,276
2026-12-20,M10,0,3,273
2026-12-21,M10,0,4,269
2026-12-22,M10,0,5,264
2026-12-23,M10,0,3,261
2026-12-24,M10,38,2,297
2026-12-25,M10,0,5,292
2026-12-26,M10,0,2,290
2026-12-27,M10,0,3,287
2026-12-28,M10,0,3,284
2026-12-29,M10,0,2,282
2026-12-30,M10,0,2,280
2026-12-31,M10,0,2,278
2025-01-01,M11,0,4,186
2025-01-02,M11,0,2,184
2025-01-03,M11,0,5,179
2025-01-04,M11,0,0,179
2025-01-05,M11,0,2,177
2025-01-06,M11,0,3,174
2025-01-07,M11,0,0,174
2025-01-08,M11,0,3,171
2025-01-09,M11,0,1,170
2025-01-10,M11,0,2,168
2025-01-11,M11,29,0,197
2025-01-12,M11,0,3,194
2025-01-13,M11,0,1,193
2025-01-14,M11,0,2,191
2025-01-15,M11,0,2,189
2025-01-16,M11,0,1,188
2025-01-17,M11,0,1,187
2025-01-18,M11,0,0,187
2025-01-19,M11,0,1,186
2025-01-20,M11,0,1,185
2025-01-21,M11,0,4,181
2025-01-22,M11,0,1,180
2025-01-23,M11,0,1,179
2025-01-24,M11,0,2,177
2025-01-25,M11,32,1,208
2025-01-26,M11,0,5,203
2025-01-27,M11,0,2,201
2025-01-28,M11,0,1,200
2025-01-29,M11,0,1,199
2025-01-30,M11,0,6,193
2025-01-31,M11,0,2,191
2025-02-01,M11,0,2,189
2025-02-02,M11,0,3,186
2025-02-03,M11,0,3,183
2025-02-04,M11,0,2,181
2025-02-05,M11,0,3,178
2025-02-06,M11,0,1,177
2025-02-07,M11,0,1,176
2025-02-08,M11,0,2,174
2025-02-09,M11,0,3,171
2025-02-10,M11,0,2,169
2025-02-11,M11,38,1,206
2025-02-12,M11,0,4,202
