id_facture,id_client,date_facture,date_echeance,date_encaissement,montant_ttc,montant_encaisse,conditions_paiement
306290,10455,2025-07-24,2025-08-23,,1283455,0,30 j
306291,1866,2025-07-25,2025-08-09,2025-08-07,1696110,1696110,Comptant
306292,22509,2025-07-25,2025-08-09,2025-08-09,794145,794145,Comptant
306293,14925,2025-07-26,2025-08-25,2025-08-24,1427330,1427330,30 j
306294,17645,2025-07-25,2025-09-23,2025-09-22,1424200,1424200,60 j
306295,7107,2025-07-25,2025-08-09,2025-08-07,796980,796980,Comptant
306296,1678,2025-07-27,2025-09-25,2025-09-25,1205000,1205000,60 j
306297,11841,2025-07-26,2025-08-25,2025-09-04,974930,974930,30 j
306298,20972,2025-07-27,2025-08-11,2025-08-06,797505,797505,Comptant
306299,2363,2025-07-27,2025-08-11,2025-08-11,156565,156565,Comptant
306300,18185,2025-07-28,2025-09-26,2025-09-26,1150220,1150220,60 j
306301,609,2025-07-26,2025-08-25,2025-08-25,164920,164920,30 j
306302,12845,2025-07-26,2025-08-10,2025-08-05,808560,808560,Comptant
306303,3177,2025-07-27,2025-08-26,2025-08-25,519175,519175,30 j
306304,23798,2025-07-28,2025-08-12,,838940,0,Comptant
306305,2314,2025-07-27,2025-09-25,2025-09-25,852130,852130,60 j
306306,21764,2025-07-29,2025-08-13,,1706595,0,Comptant
306307,5406,2025-07-29,2025-08-28,2025-08-25,862795,862795,30 j
306308,9599,2025-07-27,2025-08-11,,1358410,0,Comptant
306309,22677,2025-07-29,2025-09-27,2025-09-24,781525,781525,60 j
306310,17292,2025-07-29,2025-08-13,2025-08-11,670850,670850,Comptant
306311,4369,2025-07-28,2025-08-12,2025-09-01,711145,711145,Comptant
306312,20815,2025-07-29,2025-08-13,2025-08-11,235145,235145,Comptant
306313,8827,2025-07-30,2025-08-29,2025-09-08,1220735,1220735,30 j
306314,8658,2025-07-30,2025-08-14,2025-08-12,180300,180300,Comptant
306315,13545,2025-07-28,2025-08-12,2025-08-07,1272720,1272720,Comptant
306316,7159,2025-07-28,2025-08-12,2025-08-09,231670,231670,Comptant
306317,21756,2025-07-29,2025-08-28,2025-08-28,788780,788780,30 j
306318,9236,2025-07-28,2025-08-12,2025-08-11,99850,99850,Comptant
306319,6039,2025-07-31,2025-08-30,2025-08-25,210105,210105,30 j
306320,17755,2025-07-31,2025-08-15,2025-08-13,827320,827320,Comptant
306321,9890,2025-07-29,2025-09-27,,854615,0,60 j
306322,19423,2025-07-30,2025-08-14,2025-08-13,750805,750805,Comptant
306323,5793,2025-07-31,2025-08-15,2025-08-25,1276875,1276875,Comptant
306324,6585,2025-07-30,2025-08-14,2025-08-09,313940,313940,Comptant
306325,17118,2025-07-30,2025-08-29,2025-08-26,710545,710545,30 j
306326,22183,2025-08-01,2025-08-31,2025-09-02,979950,979950,30 j
306327,9197,2025-08-01,2025-09-30,2025-09-28,222020,222020,60 j
306328,8426,2025-07-30,2025-08-14,2025-08-13,636640,636640,Comptant
306329,1041,2025-07-31,2025-08-15,2025-08-14,1206285,1206285,Comptant
306330,9442,2025-07-31,2025-08-30,2025-08-25,966890,966890,30 j
306331,7979,2025-07-31,2025-09-29,2025-09-26,1722990,1722990,60 j
306332,8087,2025-08-02,2025-08-17,2025-08-16,457420,457420,Comptant
306333,21212,2025-07-31,2025-08-30,2025-08-27,681645,681645,30 j
306334,6328,2025-08-02,2025-09-01,2025-08-27,91145,91145,30 j
306335,18838,2025-08-02,2025-09-01,2025-08-29,756195,756195,30 j
306336,9598,2025-08-02,2025-08-17,,1047780,0,Comptant
306337,16261,2025-08-01,2025-08-16,2025-09-05,1608515,1608515,Comptant
306338,20398,2025-08-01,2025-08-16,2025-08-13,251800,251800,Comptant
306339,5106,2025-08-02,2025-08-17,2025-08-12,1525205,1525205,Comptant
306340,1620,2025-08-03,2025-09-02,2025-08-28,435615,435615,30 j
306341,15623,2025-08-01,2025-08-16,2025-08-26,535805,535805,Comptant
306342,15128,2025-08-02,2025-08-17,2025-08-12,1382080,1382080,Comptant
306343,14586,2025-08-02,2025-10-01,2025-09-28,1281515,1281515,60 j
306344,665,2025-08-03,2025-09-02,2025-08-28,674065,674065,30 j
306345,9287,2025-08-02,2025-08-17,2025-08-12,851420,851420,Comptant
306346,14719,2025-08-04,2025-08-19,2025-08-18,331130,331130,Comptant
306347,1211,2025-08-03,2025-09-02,2025-08-28,802925,802925,30 j
306348,17131,2025-08-03,2025-09-02,2025-08-30,515360,515360,30 j
306349,18579,2025-08-04,2025-09-03,2025-09-03,1077830,1077830,30 j
306350,7323,2025-08-02,2025-08-17,2025-08-14,157185,157185,Comptant
306351,14655,2025-08-03,2025-10-02,,1354035,0,60 j
306352,21515,2025-08-03,2025-08-18,2025-08-17,1575230,1575230,Comptant
306353,22015,2025-08-04,2025-09-03,2025-09-01,761700,761700,30 j
306354,19474,2025-08-04,2025-10-03,2025-10-01,1363560,1363560,60 j
306355,19007,2025-08-05,2025-09-04,2025-09-02,1759380,1759380,30 j
306356,10629,2025-08-05,2025-08-20,2025-08-18,1419820,1419820,Comptant
306357,2571,2025-08-05,2025-08-20,2025-08-17,67315,67315,Comptant
306358,6586,2025-08-03,2025-09-02,2025-08-28,1697990,1697990,30 j
306359,9267,2025-08-05,2025-08-20,2025-08-18,514355,514355,Comptant
306360,17670,2025-08-04,2025-08-19,2025-08-17,1727015,1727015,Comptant
306361,18972,2025-08-05,2025-08-20,2025-08-17,268170,268170,Comptant
306362,9414,2025-08-06,2025-10-05,2025-09-30,604985,604985,60 j
306363,11300,2025-08-05,2025-08-20,2025-08-30,784040,784040,Comptant
306364,19733,2025-08-04,2025-09-03,2025-09-01,691335,691335,30 j
306365,10887,2025-08-05,2025-08-20,,649385,0,Comptant
306366,274,2025-08-06,2025-10-05,2025-09-30,838455,838455,60 j
306367,23522,2025-08-06,2025-09-05,2025-09-04,897490,897490,30 j
306368,2758,2025-08-06,2025-08-21,2025-08-16,119625,119625,Comptant
306369,3973,2025-08-05,2025-10-04,2025-10-04,1067510,1067510,60 j
306370,9970,2025-08-07,2025-09-06,,489980,0,30 j
306371,16256,2025-08-07,2025-10-06,2025-10-01,156595,156595,60 j
306372,10132,2025-08-08,2025-08-23,2025-08-18,262255,262255,Comptant
306373,17841,2025-08-08,2025-09-07,2025-09-07,1693175,1693175,30 j
306374,1742,2025-08-07,2025-08-22,2025-08-24,691130,691130,Comptant
306375,20005,2025-08-07,2025-08-22,2025-09-01,573650,573650,Comptant
306376,16162,2025-08-06,2025-10-05,2025-10-15,151415,151415,60 j
306377,8927,2025-08-08,2025-09-07,,632600,0,30 j
306378,21845,2025-08-07,2025-08-22,2025-08-20,1312065,1312065,Comptant
306379,922,2025-08-08,2025-08-23,2025-08-22,1428385,1428385,Comptant
306380,17867,2025-08-07,2025-09-06,2025-09-05,855455,855455,30 j
306381,21920,2025-08-08,2025-08-23,,1664240,0,Comptant
306382,9799,2025-08-08,2025-08-23,2025-08-23,1353700,1353700,Comptant
306383,8569,2025-08-08,2025-10-07,2025-10-07,1535395,1535395,60 j
306384,16754,2025-08-09,2025-10-08,,762325,0,60 j
306385,10412,2025-08-08,2025-10-07,2025-10-07,1167985,1167985,60 j
306386,17372,2025-08-08,2025-08-23,2025-08-23,1698285,1698285,Comptant
306387,858,2025-08-10,2025-08-25,2025-08-24,1051885,1051885,Comptant
306388,13956,2025-08-10,2025-09-09,2025-09-09,447570,447570,30 j
306389,6710,2025-08-08,2025-08-23,,350945,0,Comptant
306390,5565,2025-08-09,2025-08-24,2025-08-21,646620,646620,Comptant
306391,17193,2025-08-10,2025-08-25,2025-08-22,1518490,1518490,Comptant
306392,5982,2025-08-08,2025-08-23,2025-08-23,440270,440270,Comptant
306393,2644,2025-08-11,2025-08-26,2025-08-26,471755,471755,Comptant
306394,18071,2025-08-11,2025-08-26,2025-08-21,1146485,1146485,Comptant
306395,3875,2025-08-09,2025-09-08,2025-09-05,108785,108785,30 j
306396,7051,2025-08-11,2025-09-10,2025-09-08,93500,93500,30 j
306397,1178,2025-08-10,2025-09-09,2025-09-04,1740500,1740500,30 j
306398,13371,2025-08-11,2025-10-10,2025-10-30,234935,234935,60 j
306399,12190,2025-08-11,2025-10-10,,528135,0,60 j
306400,23702,2025-08-12,2025-08-27,2025-08-27,1635280,1635280,Comptant
306401,13493,2025-08-11,2025-08-26,2025-08-23,192430,192430,Comptant
306402,18741,2025-08-10,2025-08-25,2025-08-20,740685,740685,Comptant
306403,3595,2025-08-10,2025-08-25,2025-08-26,1779785,1779785,Comptant
306404,22858,2025-08-12,2025-09-11,2025-09-08,1078870,1078870,30 j
306405,19248,2025-08-10,2025-08-25,2025-08-23,75045,75045,Comptant
306406,12314,2025-08-11,2025-10-10,2025-10-08,1073570,1073570,60 j
306407,14497,2025-08-13,2025-08-28,2025-08-26,1202740,1202740,Comptant
306408,8307,2025-08-11,2025-08-26,2025-08-21,1546305,1546305,Comptant
306409,28,2025-08-13,2025-08-28,2025-08-29,948485,948485,Comptant
306410,10580,2025-08-11,2025-08-26,2025-08-21,1424050,1424050,Comptant
306411,17775,2025-08-12,2025-09-11,2025-09-08,313375,313375,30 j
306412,10814,2025-08-13,2025-08-28,2025-08-27,1437555,1437555,Comptant
306413,18388,2025-08-13,2025-09-12,2025-09-12,715945,715945,30 j
306414,2594,2025-08-13,2025-08-28,2025-08-28,1545955,1545955,Comptant
306415,18449,2025-08-12,2025-08-27,,1002680,0,Comptant
306416,19101,2025-08-13,2025-08-28,2025-08-27,366110,366110,Comptant
306417,12151,2025-08-13,2025-08-28,2025-08-25,639360,639360,Comptant
306418,13255,2025-08-14,2025-09-13,2025-09-10,1664790,1664790,30 j
306419,7534,2025-08-15,2025-08-30,2025-10-14,1502360,1502360,Comptant
306420,8676,2025-08-15,2025-08-30,2025-09-04,519865,519865,Comptant
306421,21043,2025-08-13,2025-09-12,2025-09-10,841300,841300,30 j
306422,15580,2025-08-13,2025-08-28,2025-08-26,1316415,1316415,Comptant
306423,7897,2025-08-15,2025-08-30,,559255,0,Comptant
306424,11097,2025-08-14,2025-10-13,2025-10-12,1095425,1095425,60 j
306425,6507,2025-08-14,2025-08-29,,176545,0,Comptant
306426,7160,2025-08-14,2025-10-13,2025-10-23,193030,193030,60 j
306427,6664,2025-08-14,2025-08-29,2025-08-24,553440,553440,Comptant
306428,18091,2025-08-14,2025-10-13,2025-10-10,715110,715110,60 j
306429,5430,2025-08-15,2025-08-30,2025-08-27,665590,665590,Comptant
306430,16714,2025-08-15,2025-08-30,2025-08-25,1473305,1473305,Comptant
306431,17736,2025-08-15,2025-09-14,2025-10-29,198465,198465,30 j
306432,23042,2025-08-15,2025-08-30,2025-08-25,1061280,1061280,Comptant
306433,4902,2025-08-16,2025-08-31,2025-08-26,1524490,1524490,Comptant
306434,8557,2025-08-17,2025-09-01,2025-09-01,473670,473670,Comptant
306435,10508,2025-08-15,2025-09-14,2025-09-13,945155,945155,30 j
306436,23583,2025-08-15,2025-10-14,2025-10-13,1292240,1292240,60 j
306437,5935,2025-08-16,2025-08-31,2025-08-31,597135,597135,Comptant
306438,10146,2025-08-17,2025-09-01,2025-08-30,232860,232860,Comptant
306439,12030,2025-08-15,2025-09-14,2025-09-09,854640,854640,30 j
306440,14203,2025-08-18,2025-09-02,,834155,0,Comptant
306441,3856,2025-08-18,2025-10-17,2025-10-17,832645,832645,60 j
306442,22957,2025-08-16,2025-10-15,2025-10-15,179925,179925,60 j
306443,16709,2025-08-18,2025-09-02,2025-08-31,968240,968240,Comptant
306444,8115,2025-08-16,2025-08-31,2025-09-02,1707770,1707770,Comptant
306445,20515,2025-08-18,2025-09-17,2025-09-12,780675,780675,30 j
306446,19721,2025-08-17,2025-09-16,2025-09-15,1668665,1668665,30 j
306447,751,2025-08-18,2025-09-02,2025-09-02,1771180,1771180,Comptant
306448,18157,2025-08-17,2025-09-01,,579945,0,Comptant
306449,1330,2025-08-18,2025-09-02,2025-08-30,1451290,1451290,Comptant
306450,11193,2025-08-19,2025-10-18,2025-10-15,545860,545860,60 j
306451,9007,2025-08-17,2025-09-01,2025-08-29,771210,771210,Comptant
306452,15365,2025-08-19,2025-09-18,2025-09-17,1005730,1005730,30 j
306453,5661,2025-08-20,2025-09-04,2025-09-04,839870,839870,Comptant
306454,18390,2025-08-20,2025-09-04,2025-08-30,419860,419860,Comptant
306455,21155,2025-08-19,2025-09-03,2025-09-02,1357905,1357905,Comptant
306456,22441,2025-08-18,2025-10-17,,510850,0,60 j
306457,20085,2025-08-18,2025-09-02,2025-09-12,880620,880620,Comptant
306458,9882,2025-08-18,2025-09-02,2025-09-02,1355495,1355495,Comptant
306459,12442,2025-08-19,2025-09-18,,232375,0,30 j
306460,17837,2025-08-20,2025-10-19,2025-10-17,1261570,1261570,60 j
306461,8245,2025-08-21,2025-09-05,2025-09-03,817465,817465,Comptant
306462,11280,2025-08-20,2025-09-04,2025-09-09,1327890,1327890,Comptant
306463,4223,2025-08-21,2025-09-20,2025-09-18,1188010,1188010,30 j
306464,7787,2025-08-21,2025-10-20,2025-10-19,95035,95035,60 j
306465,5382,2025-08-21,2025-10-20,2025-10-30,110090,110090,60 j
306466,3946,2025-08-19,2025-10-18,2025-12-02,856965,856965,60 j
306467,1960,2025-08-22,2025-09-06,2025-09-06,1472665,1472665,Comptant
306468,13700,2025-08-21,2025-09-05,2025-09-04,115425,115425,Comptant
306469,14189,2025-08-22,2025-09-21,2025-09-19,1235310,1235310,30 j
306470,4794,2025-08-20,2025-09-04,2025-09-04,306945,306945,Comptant
306471,12209,2025-08-20,2025-09-04,2025-09-01,860255,860255,Comptant
306472,18814,2025-08-20,2025-09-19,2025-09-18,782695,782695,30 j
306473,1680,2025-08-23,2025-09-22,,60375,0,30 j
306474,1123,2025-08-21,2025-09-05,2025-09-04,367400,367400,Comptant
306475,23053,2025-08-23,2025-09-07,2025-09-02,1227655,1227655,Comptant
306476,19139,2025-08-21,2025-09-05,,654510,0,Comptant
306477,18133,2025-08-22,2025-09-06,2025-09-03,1402995,1402995,Comptant
306478,6337,2025-08-21,2025-09-05,,265490,0,Comptant
306479,3595,2025-08-21,2025-09-05,2025-09-05,1218090,1218090,Comptant
306480,19217,2025-08-23,2025-09-22,2025-09-20,857710,857710,30 j
306481,4331,2025-08-23,2025-09-07,2025-09-06,676395,676395,Comptant
306482,17380,2025-08-22,2025-09-21,2025-09-23,686625,686625,30 j
306483,18508,2025-08-22,2025-09-06,2025-09-03,1425395,1425395,Comptant
306484,1301,2025-08-23,2025-09-07,2025-09-04,231245,231245,Comptant
306485,18786,2025-08-24,2025-09-08,2025-09-07,569445,569445,Comptant
306486,7016,2025-08-22,2025-09-06,,1303350,0,Comptant
306487,12949,2025-08-25,2025-09-24,2025-09-22,1742980,1742980,30 j
306488,10264,2025-08-23,2025-09-22,2025-09-24,615575,615575,30 j
306489,23177,2025-08-23,2025-09-07,2025-09-06,358165,358165,Comptant
306490,16078,2025-08-25,2025-09-09,2025-09-09,1090940,1090940,Comptant
306491,4680,2025-08-23,2025-09-07,2025-09-02,239830,239830,Comptant
306492,17367,2025-08-24,2025-09-08,2025-09-28,230205,230205,Comptant
306493,5148,2025-08-24,2025-09-08,2025-09-07,330965,330965,Comptant
306494,21574,2025-08-26,2025-09-25,2025-09-25,572475,572475,30 j
306495,15847,2025-08-24,2025-09-23,2025-09-21,1542425,1542425,30 j
306496,3191,2025-08-25,2025-09-09,2025-09-08,1314260,1314260,Comptant
306497,15516,2025-08-25,2025-09-09,,410060,0,Comptant
306498,2138,2025-08-26,2025-09-10,2025-09-09,442570,442570,Comptant
306499,13952,2025-08-25,2025-09-24,,399855,0,30 j
306500,20450,2025-08-27,2025-09-26,2025-09-21,658735,658735,30 j
306501,766,2025-08-26,2025-09-10,2025-09-30,586030,586030,Comptant
306502,22289,2025-08-25,2025-09-09,2025-09-19,1465690,1465690,Comptant
306503,4366,2025-08-25,2025-09-09,2025-09-19,464905,464905,Comptant
306504,8027,2025-08-25,2025-09-09,2025-09-08,1387950,1387950,Comptant
306505,22465,2025-08-27,2025-10-26,2025-10-26,1640270,1640270,60 j
306506,22868,2025-08-27,2025-09-11,2025-09-08,540750,540750,Comptant
306507,3872,2025-08-27,2025-09-11,2025-09-06,934395,934395,Comptant
306508,16105,2025-08-27,2025-09-11,,1020470,0,Comptant
306509,3653,2025-08-26,2025-09-10,,1422785,0,Comptant
306510,1188,2025-08-27,2025-09-11,2025-09-10,383440,383440,Comptant
306511,21160,2025-08-28,2025-09-12,,71320,0,Comptant
306512,890,2025-08-28,2025-09-12,,1280155,0,Comptant
306513,16479,2025-08-27,2025-09-11,2025-09-13,1181170,1181170,Comptant
306514,12137,2025-08-29,2025-09-28,2025-09-26,114780,114780,30 j
306515,11771,2025-08-27,2025-10-26,2025-10-26,268955,268955,60 j
306516,6291,2025-08-29,2025-09-13,2025-09-11,331135,331135,Comptant
306517,10696,2025-08-29,2025-09-13,2025-09-10,859810,859810,Comptant
306518,6806,2025-08-29,2025-10-28,,608515,0,60 j
306519,6657,2025-08-28,2025-09-27,2025-10-02,346065,346065,30 j
306520,16145,2025-08-29,2025-09-13,2025-09-10,1106765,1106765,Comptant
306521,7026,2025-08-30,2025-09-29,,763940,0,30 j
306522,5599,2025-08-30,2025-09-14,2025-10-29,1394840,1394840,Comptant
306523,22640,2025-08-29,2025-09-28,2025-09-23,1484705,1484705,30 j
306524,10646,2025-08-29,2025-09-28,2025-09-28,211270,211270,30 j
306525,23662,2025-08-29,2025-09-13,2025-09-10,1318715,1318715,Comptant
306526,10643,2025-08-30,2025-09-29,2025-09-28,1417490,1417490,30 j
306527,12676,2025-08-29,2025-09-13,2025-09-12,1151810,1151810,Comptant
306528,7955,2025-08-29,2025-09-13,,1788680,0,Comptant
306529,10330,2025-08-29,2025-09-13,2025-09-18,86875,86875,Comptant
306530,5685,2025-08-29,2025-09-13,2025-10-28,625100,625100,Comptant
306531,5782,2025-08-29,2025-09-28,2025-09-25,336215,336215,30 j
306532,19363,2025-08-29,2025-09-28,2025-09-27,72230,72230,30 j
306533,7793,2025-08-31,2025-09-15,2025-09-14,1511340,1511340,Comptant
306534,4914,2025-08-31,2025-10-30,2025-10-28,1301040,1301040,60 j
306535,5266,2025-09-01,2025-10-01,,96770,0,30 j
306536,16311,2025-08-31,2025-09-15,2025-09-13,840185,840185,Comptant
306537,2300,2025-08-31,2025-09-15,2025-09-15,304530,304530,Comptant
306538,20815,2025-09-01,2025-09-16,2025-09-16,918790,918790,Comptant
306539,5706,2025-09-01,2025-09-16,2025-09-18,1142780,1142780,Comptant
306540,18183,2025-09-01,2025-09-16,2025-09-11,1013700,1013700,Comptant
306541,9010,2025-09-02,2025-11-01,2025-10-29,1598820,1598820,60 j
306542,4120,2025-09-01,2025-09-16,2025-09-15,1737045,1737045,Comptant
306543,1026,2025-08-31,2025-09-15,2025-09-12,1626375,1626375,Comptant
306544,10660,2025-09-01,2025-09-16,2025-09-14,1660250,1660250,Comptant
306545,10736,2025-08-31,2025-09-30,2025-09-25,1149780,1149780,30 j
306546,19924,2025-09-02,2025-09-17,2025-09-15,237820,237820,Comptant
306547,10132,2025-09-02,2025-09-17,2025-09-16,898510,898510,Comptant
306548,15693,2025-09-03,2025-09-18,2025-09-16,631975,631975,Comptant
306549,875,2025-09-02,2025-09-17,2025-09-15,1667955,1667955,Comptant
306550,21651,2025-09-03,2025-09-18,2025-09-16,848455,848455,Comptant
306551,4310,2025-09-01,2025-10-01,2025-09-28,1536040,1536040,30 j
306552,467,2025-09-01,2025-10-01,2025-09-30,199235,199235,30 j
306553,6729,2025-09-03,2025-09-18,2025-09-17,456310,456310,Comptant
306554,22796,2025-09-04,2025-09-19,2025-09-18,125995,125995,Comptant
306555,10837,2025-09-03,2025-09-18,2025-09-17,1211525,1211525,Comptant
306556,5468,2025-09-04,2025-10-04,2025-09-29,370560,370560,30 j
306557,7162,2025-09-04,2025-09-19,,1210050,0,Comptant
306558,22403,2025-09-04,2025-09-19,2025-09-14,698480,698480,Comptant
306559,14104,2025-09-02,2025-09-17,2025-09-14,660165,660165,Comptant
306560,5276,2025-09-02,2025-10-02,2025-10-02,1556950,1556950,30 j
306561,22325,2025-09-03,2025-11-02,2025-10-28,1339185,1339185,60 j
306562,19968,2025-09-03,2025-11-02,2025-10-28,1627210,1627210,60 j
306563,7719,2025-09-05,2025-10-05,2025-10-05,255430,255430,30 j
306564,17884,2025-09-03,2025-10-03,2025-10-02,792800,792800,30 j
306565,22207,2025-09-05,2025-09-20,2025-09-20,637535,637535,Comptant
306566,248,2025-09-05,2025-09-20,2025-09-21,859320,859320,Comptant
306567,4683,2025-09-04,2025-10-04,2025-09-29,1798065,1798065,30 j
306568,11165,2025-09-06,2025-10-06,2025-10-06,539035,539035,30 j
306569,2972,2025-09-06,2025-09-21,2025-09-18,1642430,1642430,Comptant
306570,15789,2025-09-05,2025-11-04,2025-11-04,1663080,1663080,60 j
306571,80,2025-09-06,2025-09-21,2025-10-01,1537690,1537690,Comptant
306572,7961,2025-09-06,2025-10-06,2025-10-04,680985,680985,30 j
306573,2643,2025-09-05,2025-10-05,2025-10-05,716690,716690,30 j
306574,5232,2025-09-06,2025-09-21,,274820,0,Comptant
306575,15664,2025-09-05,2025-11-04,2025-11-01,1595685,1595685,60 j
306576,3275,2025-09-07,2025-10-07,,385410,0,30 j
306577,22733,2025-09-06,2025-10-06,,771280,0,30 j
306578,16598,2025-09-05,2025-09-20,2025-09-19,1171165,1171165,Comptant
306579,10266,2025-09-07,2025-09-22,2025-09-22,794905,794905,Comptant
306580,21115,2025-09-05,2025-09-20,,106590,0,Comptant
306581,16832,2025-09-06,2025-09-21,2025-09-16,1037750,1037750,Comptant
306582,19297,2025-09-06,2025-09-21,2025-09-18,477550,477550,Comptant
306583,1051,2025-09-07,2025-09-22,2025-09-22,96795,96795,Comptant
306584,19696,2025-09-07,2025-10-07,2025-10-02,1171145,1171145,30 j
306585,22572,2025-09-06,2025-09-21,2025-09-20,1692485,1692485,Comptant
306586,12386,2025-09-08,2025-09-23,2025-09-20,1470885,1470885,Comptant
306587,7823,2025-09-06,2025-09-21,2025-09-23,690220,690220,Comptant
306588,13389,2025-09-08,2025-09-23,2025-09-21,1359820,1359820,Comptant
306589,5608,2025-09-07,2025-10-07,2025-10-06,1134750,1134750,30 j
306590,22762,2025-09-07,2025-09-22,2025-09-21,720975,720975,Comptant
306591,14451,2025-09-07,2025-09-22,,251145,0,Comptant
306592,17224,2025-09-09,2025-10-09,2025-10-04,710670,710670,30 j
306593,7938,2025-09-08,2025-09-23,2025-09-21,1429415,1429415,Comptant
306594,21332,2025-09-08,2025-09-23,,853895,0,Comptant
306595,3267,2025-09-08,2025-10-08,2025-10-06,878505,878505,30 j
306596,5434,2025-09-10,2025-09-25,2025-09-23,539990,539990,Comptant
306597,13161,2025-09-10,2025-10-10,2025-10-10,429115,429115,30 j
306598,4978,2025-09-08,2025-10-08,,1266725,0,30 j
306599,6112,2025-09-09,2025-10-09,2025-10-09,1018395,1018395,30 j
306600,2554,2025-09-10,2025-09-25,2025-09-20,653225,653225,Comptant
306601,16023,2025-09-10,2025-09-25,2025-09-22,277960,277960,Comptant
306602,18748,2025-09-11,2025-10-11,,1032530,0,30 j
306603,18998,2025-09-09,2025-09-24,2025-09-23,1452020,1452020,Comptant
306604,98,2025-09-11,2025-09-26,2025-09-26,1762105,1762105,Comptant
306605,18674,2025-09-10,2025-11-09,2025-11-04,1600390,1600390,60 j
306606,9276,2025-09-11,2025-10-11,2025-10-06,802645,802645,30 j
306607,7273,2025-09-10,2025-09-25,2025-09-25,1699255,1699255,Comptant
306608,16706,2025-09-12,2025-09-27,2025-09-26,649685,649685,Comptant
306609,13773,2025-09-10,2025-10-10,2025-10-11,793305,793305,30 j
306610,20943,2025-09-11,2025-09-26,2025-09-26,513675,513675,Comptant
306611,5395,2025-09-12,2025-09-27,2025-09-22,376355,376355,Comptant
306612,20099,2025-09-10,2025-11-09,2025-11-04,813140,813140,60 j
306613,7762,2025-09-12,2025-09-27,2025-09-26,387090,387090,Comptant
306614,8607,2025-09-11,2025-09-26,2025-09-24,458130,458130,Comptant
306615,22223,2025-09-13,2025-09-28,2025-09-26,648345,648345,Comptant
306616,2734,2025-09-13,2025-10-13,,1530295,0,30 j
306617,21576,2025-09-13,2025-10-13,2025-10-08,466685,466685,30 j
306618,17465,2025-09-13,2025-09-28,2025-09-28,1139960,1139960,Comptant
306619,23329,2025-09-11,2025-09-26,2025-09-27,1338000,1338000,Comptant
306620,5322,2025-09-13,2025-10-13,2025-10-10,1366250,1366250,30 j
306621,4876,2025-09-13,2025-10-13,2025-10-11,301345,301345,30 j
306622,14412,2025-09-13,2025-09-28,,1105505,0,Comptant
306623,17970,2025-09-13,2025-09-28,,1093750,0,Comptant
306624,10153,2025-09-12,2025-09-27,,743650,0,Comptant
306625,11263,2025-09-13,2025-10-13,,1143645,0,30 j
306626,10851,2025-09-12,2025-09-27,2025-09-26,1528690,1528690,Comptant
306627,23298,2025-09-13,2025-09-28,2025-09-28,1578135,1578135,Comptant
306628,7389,2025-09-14,2025-09-29,2025-11-13,1156500,1156500,Comptant
306629,23831,2025-09-13,2025-09-28,2025-09-25,192070,192070,Comptant
306630,5244,2025-09-13,2025-10-13,2025-10-12,178715,178715,30 j
306631,15066,2025-09-14,2025-10-14,,1565620,0,30 j
306632,21151,2025-09-15,2025-10-15,2025-10-10,662305,662305,30 j
306633,20754,2025-09-14,2025-11-13,,648100,0,60 j
306634,8268,2025-09-14,2025-09-29,2025-09-26,1234190,1234190,Comptant
306635,12877,2025-09-15,2025-09-30,2025-09-29,1153775,1153775,Comptant
306636,3625,2025-09-14,2025-09-29,2025-09-29,1299975,1299975,Comptant
306637,18382,2025-09-15,2025-10-15,2025-10-12,135795,135795,30 j
306638,20556,2025-09-15,2025-09-30,2025-09-25,223610,223610,Comptant
306639,22494,2025-09-15,2025-09-30,2025-09-28,330380,330380,Comptant
306640,9053,2025-09-15,2025-09-30,2025-09-28,1031085,1031085,Comptant
306641,7445,2025-09-15,2025-09-30,2025-09-28,586005,586005,Comptant
306642,8378,2025-09-15,2025-09-30,2025-09-30,1050090,1050090,Comptant
306643,16367,2025-09-17,2025-10-17,2025-10-15,937965,937965,30 j
306644,12195,2025-09-15,2025-09-30,2025-09-27,261915,261915,Comptant
306645,16560,2025-09-16,2025-10-01,2025-09-26,1364020,1364020,Comptant
306646,16258,2025-09-17,2025-10-02,2025-10-07,1589090,1589090,Comptant
306647,3923,2025-09-16,2025-11-15,2025-11-13,115360,115360,60 j
306648,2620,2025-09-17,2025-10-02,2025-10-02,415225,415225,Comptant
306649,16685,2025-09-16,2025-10-01,,1524005,0,Comptant
306650,23555,2025-09-16,2025-10-16,2025-10-11,1266025,1266025,30 j
306651,9796,2025-09-17,2025-10-02,2025-10-02,1196315,1196315,Comptant
306652,7422,2025-09-16,2025-10-16,2025-10-26,1259145,1259145,30 j
306653,12673,2025-09-17,2025-10-02,2025-09-29,1170840,1170840,Comptant
306654,6422,2025-09-18,2025-10-03,2025-10-03,661615,661615,Comptant
306655,18492,2025-09-17,2025-10-02,2025-09-30,1145580,1145580,Comptant
306656,4974,2025-09-18,2025-10-03,2025-10-02,1372590,1372590,Comptant
306657,4507,2025-09-19,2025-10-04,2025-10-01,743675,743675,Comptant
306658,7770,2025-09-19,2025-10-19,2025-10-14,464045,464045,30 j
306659,4358,2025-09-19,2025-10-04,2025-09-29,152185,152185,Comptant
306660,20259,2025-09-17,2025-10-17,2025-10-14,226865,226865,30 j
306661,15912,2025-09-18,2025-10-18,2025-10-13,1157270,1157270,30 j
306662,12483,2025-09-20,2025-10-05,,1746340,0,Comptant
