id_produit,date_debut,date_fin,pu_achat_ht,fournisseur
133,2023-05-02,2023-09-02,2475,Boissonnerie de Koudougou
133,2023-09-03,2024-01-03,2475,Boissonnerie de Koudougou
133,2024-01-04,2024-05-04,2550,Boissonnerie de Koudougou
133,2024-05-05,2024-09-05,2550,Boissonnerie de Koudougou
133,2024-09-06,2025-01-06,2325,Boissonnerie de Koudougou
133,2025-01-07,2025-05-07,2275,Boissonnerie de Koudougou
133,2025-05-08,2025-09-08,1850,Boissonnerie de Koudougou
133,2025-09-09,2026-01-09,1925,Boissonnerie de Koudougou
133,2026-01-10,2026-05-10,2175,Boissonnerie de Koudougou
133,2026-05-11,2026-08-31,2200,Boissonnerie de Koudougou
134,2023-01-01,2023-05-01,3225,Boissonnerie de Koudougou
134,2023-05-02,2023-09-02,3100,Boissonnerie de Koudougou
134,2023-09-03,2024-01-03,3450,Boissonnerie de Koudougou
134,2024-01-04,2024-05-04,4100,Boissonnerie de Koudougou
134,2024-05-05,2024-09-05,3800,Boissonnerie de Koudougou
134,2024-09-06,2025-01-06,3750,Boissonnerie de Koudougou
134,2025-01-07,2025-05-07,3750,Boissonnerie de Koudougou
134,2025-05-08,2025-09-08,3075,Boissonnerie de Koudougou
134,2025-09-09,2026-01-09,2900,Boissonnerie de Koudougou
134,2026-01-10,2026-05-10,2325,Boissonnerie de Koudougou
134,2026-05-11,2026-08-31,2625,Boissonnerie de Koudougou
135,2023-01-01,2023-05-01,3625,Boissonnerie de Koudougou
135,2023-05-02,2023-09-02,3200,Boissonnerie de Koudougou
135,2023-09-03,2024-01-03,2800,Boissonnerie de Koudougou
135,2024-01-04,2024-05-04,2750,Boissonnerie de Koudougou
135,2024-05-05,2024-09-05,2625,Boissonnerie de Koudougou
135,2024-09-06,2025-01-06,2225,Boissonnerie de Koudougou
135,2025-01-07,2025-05-07,1825,Boissonnerie de Koudougou
135,2025-05-08,2025-09-08,1750,Boissonnerie de Koudougou
135,2025-09-09,2026-01-09,1800,Boissonnerie de Koudougou
135,2026-01-10,2026-05-10,2100,Boissonnerie de Koudougou
135,2026-05-11,2026-08-31,2250,Boissonnerie de Koudougou
136,2023-01-01,2023-05-01,3475,Boissonnerie de Koudougou
136,2023-05-02,2023-09-02,3350,Boissonnerie de Koudougou
136,2023-09-03,2024-01-03,3250,Boissonnerie de Koudougou
136,2024-01-04,2024-05-04,3150,Boissonnerie de Koudougou
136,2024-05-05,2024-09-05,3175,Boissonnerie de Koudougou
136,2024-09-06,2025-01-06,3500,Boissonnerie de Koudougou
136,2025-01-07,2025-05-07,2850,Boissonnerie de Koudougou
136,2025-05-08,2025-09-08,2825,Boissonnerie de Koudougou
136,2025-09-09,2026-01-09,3250,Boissonnerie de Koudougou
136,2026-01-10,2026-05-10,2850,Boissonnerie de Koudougou
136,2026-05-11,2026-08-31,2900,Boissonnerie de Koudougou
137,2023-01-01,2023-05-01,1300,EPI Faso
137,2023-05-02,2023-09-02,1175,EPI Faso
137,2023-09-03,2024-01-03,1075,EPI Faso
137,2024-01-04,2024-05-04,1025,EPI Faso
137,2024-05-05,2024-09-05,875,EPI Faso
137,2024-09-06,2025-01-06,900,EPI Faso
137,2025-01-07,2025-05-07,850,EPI Faso
137,2025-05-08,2025-09-08,825,EPI Faso
137,2025-09-09,2026-01-09,825,EPI Faso
137,2026-01-10,2026-05-10,825,EPI Faso
137,2026-05-11,2026-08-31,825,EPI Faso
138,2023-01-01,2023-05-01,1400,EPI Faso
138,2023-05-02,2023-09-02,1475,EPI Faso
138,2023-09-03,2024-01-03,1475,EPI Faso
138,2024-01-04,2024-05-04,1475,EPI Faso
138,2024-05-05,2024-09-05,1450,EPI Faso
138,2024-09-06,2025-01-06,1475,EPI Faso
138,2025-01-07,2025-05-07,1225,EPI Faso
138,2025-05-08,2025-09-08,1175,EPI Faso
138,2025-09-09,2026-01-09,1225,EPI Faso
138,2026-01-10,2026-05-10,1100,EPI Faso
138,2026-05-11,2026-08-31,1125,EPI Faso
139,2023-01-01,2023-05-01,2775,EPI Faso
139,2023-05-02,2023-09-02,2775,EPI Faso
139,2023-09-03,2024-01-03,2900,EPI Faso
139,2024-01-04,2024-05-04,3075,EPI Faso
139,2024-05-05,2024-09-05,3050,EPI Faso
139,2024-09-06,2025-01-06,2775,EPI Faso
139,2025-01-07,2025-05-07,3150,EPI Faso
139,2025-05-08,2025-09-08,3350,EPI Faso
139,2025-09-09,2026-01-09,3150,EPI Faso
139,2026-01-10,2026-05-10,3500,EPI Faso
139,2026-05-11,2026-08-31,3400,EPI Faso
140,2023-01-01,2023-05-01,1400,EPI Faso
140,2023-05-02,2023-09-02,1400,EPI Faso
140,2023-09-03,2024-01-03,1200,EPI Faso
140,2024-01-04,2024-05-04,1150,EPI Faso
140,2024-05-05,2024-09-05,1100,EPI Faso
140,2024-09-06,2025-01-06,1125,EPI Faso
140,2025-01-07,2025-05-07,1300,EPI Faso
140,2025-05-08,2025-09-08,1200,EPI Faso
140,2025-09-09,2026-01-09,1350,EPI Faso
140,2026-01-10,2026-05-10,1500,EPI Faso
140,2026-05-11,2026-08-31,1375,EPI Faso
141,2023-01-01,2023-05-01,1625,EPI Faso
141,2023-05-02,2023-09-02,1575,EPI Faso
141,2023-09-03,2024-01-03,1525,EPI Faso
141,2024-01-04,2024-05-04,1575,EPI Faso
141,2024-05-05,2024-09-05,1650,EPI Faso
141,2024-09-06,2025-01-06,1750,EPI Faso
141,2025-01-07,2025-05-07,1775,EPI Faso
141,2025-05-08,2025-09-08,1725,EPI Faso
141,2025-09-09,2026-01-09,1575,EPI Faso
141,2026-01-10,2026-05-10,1525,EPI Faso
141,2026-05-11,2026-08-31,1550,EPI Faso
142,2023-01-01,2023-05-01,2400,EPI Faso
142,2023-05-02,2023-09-02,2375,EPI Faso
142,2023-09-03,2024-01-03,2275,EPI Faso
142,2024-01-04,2024-05-04,2125,EPI Faso
142,2024-05-05,2024-09-05,2125,EPI Faso
142,2024-09-06,2025-01-06,1700,EPI Faso
142,2025-01-07,2025-05-07,1925,EPI Faso
142,2025-05-08,2025-09-08,2225,EPI Faso
142,2025-09-09,2026-01-09,1925,EPI Faso
142,2026-01-10,2026-05-10,1925,EPI Faso
142,2026-05-11,2026-08-31,1550,EPI Faso
143,2023-01-01,2023-05-01,2375,EPI Faso
143,2023-05-02,2023-09-02,2400,EPI Faso
143,2023-09-03,2024-01-03,2700,EPI Faso
143,2024-01-04,2024-05-04,2600,EPI Faso
143,2024-05-05,2024-09-05,2800,EPI Faso
143,2024-09-06,2025-01-06,3025,EPI Faso
143,2025-01-07,2025-05-07,3300,EPI Faso
143,2025-05-08,2025-09-08,3175,EPI Faso
143,2025-09-09,2026-01-09,3200,EPI Faso
143,2026-01-10,2026-05-10,3325,EPI Faso
143,2026-05-11,2026-08-31,3300,EPI Faso
144,2023-01-01,2023-05-01,2250,EPI Faso
144,2023-05-02,2023-09-02,2425,EPI Faso
144,2023-09-03,2024-01-03,2250,EPI Faso
144,2024-01-04,2024-05-04,1825,EPI Faso
144,2024-05-05,2024-09-05,1650,EPI Faso
144,2024-09-06,2025-01-06,1225,EPI Faso
144,2025-01-07,2025-05-07,1425,EPI Faso
144,2025-05-08,2025-09-08,1300,EPI Faso
144,2025-09-09,2026-01-09,1200,EPI Faso
144,2026-01-10,2026-05-10,1200,EPI Faso
144,2026-05-11,2026-08-31,1200,EPI Faso
145,2023-01-01,2023-05-01,2850,EPI Faso
145,2023-05-02,2023-09-02,2475,EPI Faso
145,2023-09-03,2024-01-03,2450,EPI Faso
145,2024-01-04,2024-05-04,2225,EPI Faso
145,2024-05-05,2024-09-05,2700,EPI Faso
145,2024-09-06,2025-01-06,2750,EPI Faso
145,2025-01-07,2025-05-07,2400,EPI Faso
145,2025-05-08,2025-09-08,2575,EPI Faso
145,2025-09-09,2026-01-09,2375,EPI Faso
145,2026-01-10,2026-05-10,2200,EPI Faso
145,2026-05-11,2026-08-31,2475,EPI Faso
146,2023-01-01,2023-05-01,2725,EPI Faso
146,2023-05-02,2023-09-02,2875,EPI Faso
146,2023-09-03,2024-01-03,3050,EPI Faso
146,2024-01-04,2024-05-04,3250,EPI Faso
146,2024-05-05,2024-09-05,3150,EPI Faso
146,2024-09-06,2025-01-06,3300,EPI Faso
146,2025-01-07,2025-05-07,3175,EPI Faso
146,2025-05-08,2025-09-08,2950,EPI Faso
146,2025-09-09,2026-01-09,3550,EPI Faso
146,2026-01-10,2026-05-10,3425,EPI Faso
146,2026-05-11,2026-08-31,3375,EPI Faso
147,2023-01-01,2023-05-01,2125,EPI Faso
147,2023-05-02,2023-09-02,2025,EPI Faso
147,2023-09-03,2024-01-03,1825,EPI Faso
147,2024-01-04,2024-05-04,1925,EPI Faso
147,2024-05-05,2024-09-05,2100,EPI Faso
147,2024-09-06,2025-01-06,2350,EPI Faso
147,2025-01-07,2025-05-07,2300,EPI Faso
147,2025-05-08,2025-09-08,2475,EPI Faso
147,2025-09-09,2026-01-09,2300,EPI Faso
147,2026-01-10,2026-05-10,2500,EPI Faso
147,2026-05-11,2026-08-31,2325,EPI Faso
148,2023-01-01,2023-05-01,2675,EPI Faso
148,2023-05-02,2023-09-02,2650,EPI Faso
148,2023-09-03,2024-01-03,2825,EPI Faso
148,2024-01-04,2024-05-04,2525,EPI Faso
148,2024-05-05,2024-09-05,2200,EPI Faso
148,2024-09-06,2025-01-06,2250,EPI Faso
148,2025-01-07,2025-05-07,2250,EPI Faso
148,2025-05-08,2025-09-08,1875,EPI Faso
148,2025-09-09,2026-01-09,1975,EPI Faso
148,2026-01-10,2026-05-10,2225,EPI Faso
148,2026-05-11,2026-08-31,2025,EPI Faso
149,2023-01-01,2023-05-01,2850,EPI Faso
149,2023-05-02,2023-09-02,2450,EPI Faso
149,2023-09-03,2024-01-03,2275,EPI Faso
149,2024-01-04,2024-05-04,1925,EPI Faso
149,2024-05-05,2024-09-05,1975,EPI Faso
149,2024-09-06,2025-01-06,2150,EPI Faso
149,2025-01-07,2025-05-07,2125,EPI Faso
149,2025-05-08,2025-09-08,2150,EPI Faso
149,2025-09-09,2026-01-09,2250,EPI Faso
149,2026-01-10,2026-05-10,2200,EPI Faso
149,2026-05-11,2026-08-31,2600,EPI Faso
150,2023-01-01,2023-05-01,1575,EPI Faso
150,2023-05-02,2023-09-02,1475,EPI Faso
150,2023-09-03,2024-01-03,1475,EPI Faso
150,2024-01-04,2024-05-04,1275,EPI Faso
150,2024-05-05,2024-09-05,1225,EPI Faso
150,2024-09-06,2025-01-06,1175,EPI Faso
150,2025-01-07,2025-05-07,1125,EPI Faso
150,2025-05-08,2025-09-08,1100,EPI Faso
150,2025-09-09,2026-01-09,900,EPI Faso
150,2026-01-10,2026-05-10,825,EPI Faso
150,2026-05-11,2026-08-31,975,EPI Faso
151,2023-01-01,2023-05-01,1900,EPI Faso
151,2023-05-02,2023-09-02,2075,EPI Faso
151,2023-09-03,2024-01-03,1675,EPI Faso
151,2024-01-04,2024-05-04,1450,EPI Faso
151,2024-05-05,2024-09-05,1475,EPI Faso
151,2024-09-06,2025-01-06,1325,EPI Faso
151,2025-01-07,2025-05-07,1600,EPI Faso
151,2025-05-08,2025-09-08,1450,EPI Faso
151,2025-09-09,2026-01-09,1600,EPI Faso
151,2026-01-10,2026-05-10,1525,EPI Faso
151,2026-05-11,2026-08-31,1575,EPI Faso
152,2023-01-01,2023-05-01,1275,EPI Faso
152,2023-05-02,2023-09-02,900,EPI Faso
152,2023-09-03,2024-01-03,1075,EPI Faso
152,2024-01-04,2024-05-04,1025,EPI Faso
152,2024-05-05,2024-09-05,975,EPI Faso
152,2024-09-06,2025-01-06,825,EPI Faso
152,2025-01-07,2025-05-07,800,EPI Faso
152,2025-05-08,2025-09-08,750,EPI Faso
152,2025-09-09,2026-01-09,750,EPI Faso
152,2026-01-10,2026-05-10,800,EPI Faso
152,2026-05-11,2026-08-31,750,EPI Faso
153,2023-01-01,2023-05-01,2025,EPI Faso
153,2023-05-02,2023-09-02,2325,EPI Faso
153,2023-09-03,2024-01-03,2200,EPI Faso
153,2024-01-04,2024-05-04,2000,EPI Faso
153,2024-05-05,2024-09-05,1725,EPI Faso
153,2024-09-06,2025-01-06,1575,EPI Faso
153,2025-01-07,2025-05-07,1450,EPI Faso
153,2025-05-08,2025-09-08,1500,EPI Faso
153,2025-09-09,2026-01-09,1300,EPI Faso
153,2026-01-10,2026-05-10,1300,EPI Faso
153,2026-05-11,2026-08-31,1400,EPI Faso
154,2023-01-01,2023-05-01,1350,EPI Faso
154,2023-05-02,2023-09-02,1375,EPI Faso
154,2023-09-03,2024-01-03,1100,EPI Faso
154,2024-01-04,2024-05-04,1200,EPI Faso
154,2024-05-05,2024-09-05,1450,EPI Faso
154,2024-09-06,2025-01-06,1475,EPI Faso
154,2025-01-07,2025-05-07,1625,EPI Faso
154,2025-05-08,2025-09-08,1825,EPI Faso
154,2025-09-09,2026-01-09,1975,EPI Faso
154,2026-01-10,2026-05-10,2125,EPI Faso
154,2026-05-11,2026-08-31,2225,EPI Faso
