id_vente,id_ticket,date_vente,heure,id_magasin,id_vendeur,id_client,id_produit,quantite,prix_unitaire_ht,taux_remise,montant_ht,montant_tva,montant_ttc,mode_paiement,canal,est_retour,poids_kg,mois,annee
122341,T02-241128-071412,2024-11-28,08:13,2,16,2269,81,8,34400,0.03,266944,48050,314994,Mobile Money,Magasin,0,51.92,11,2024
124261,T02-241128-071412,2024-11-28,08:45,2,1,18005,85,7,11550,0.04,77616,13971,91587,Mobile Money,Magasin,0,22.26,11,2024
128224,T02-241128-071412,2024-11-28,16:00,2,11,7641,138,4,5450,0.0,21800,3924,25724,Virement,Magasin,0,2.08,11,2024
142074,T02-241128-071413,2024-11-28,16:14,2,21,18345,13,14,1325,25.0,18550,3339,21889,Espèces,Magasin,0,25.9,11,2024
143167,T02-241128-071413,2024-11-28,16:56,2,16,21403,89,3,9225,0.08,25461,4583,30044,Mobile Money,Magasin,0,4.2,11,2024
152871,T02-241128-071413,2024-11-28,09:31,2,6,16184,23,1,24350,0.0,24350,4383,28733,Chèque,Magasin,0,1407.71,11,2024
155870,T02-241128-071414,2024-11-28,17:23,2,11,16627,18,11,1025,0.0,11275,2030,13305,Mobile Money,Magasin,0,48.18,11,2024
156188,T02-241128-071414,2024-11-28,07:51,2,6,18314,125,50,4300,0.0,215000,38700,253700,Espèces,Téléphone,0,47.0,11,2024
156768,T02-241128-071414,2024-11-28,14:24,2,21,1483,29,12,1650,0.0,19800,3564,23364,Mobile Money,Magasin,0,3.6,11,2024
163382,T02-241128-071415,2024-11-28,17:18,2,1,8391,75,6,24000,0.08,132480,23846,156326,Chèque,Téléphone,0,58.8,11,2024
164096,T02-241128-071415,2024-11-28,17:52,2,21,21797,135,3,10425,0.0,31275,5630,36905,Espèces,Magasin,0,26.4,11,2024
166016,T02-241128-071415,2024-11-28,07:29,2,21,10318,90,1,10700,0.04,10272,1849,12121,Espèces,Magasin,0,3.14,11,2024
167904,T02-241128-071416,2024-11-28,08:01,2,16,5739,71,2,3075,0.0,6150,1107,7257,Chèque,Livraison,0,1.38,11,2024
168420,T02-241128-071416,2024-11-28,09:44,2,1,0,22,3,650,0.0,1950,351,2301,Espèces,Magasin,0,10.83,11,2024
173271,T02-241128-071416,2024-11-28,10:09,2,21,7931,43,6,8600,0.0,51600,9288,60888,Espèces,Livraison,0,6.9,11,2024
177480,T02-241128-071417,2024-11-28,09:49,2,1,7546,31,2,2250,0.0,4500,810,5310,Virement,Magasin,0,0.5,11,2024
178454,T02-241128-071417,2024-11-28,14:48,2,11,0,8,12,5425,0.0,65100,11718,76818,Chèque,Magasin,0,812.16,11,2024
180014,T02-241128-071417,2024-11-28,14:10,2,6,6672,123,15,3650,0.0,54750,9855,64605,Espèces,Livraison,0,8.85,11,2024
188476,T02-241128-071418,2024-11-28,18:28,2,11,21581,12,5,5900,0.0,29500,5310,34810,Espèces,Téléphone,0,281.45,11,2024
188621,T02-241128-071418,2024-11-28,13:31,2,21,9803,127,1,17325,0.04,16632,2994,19626,Espèces,Livraison,0,13.11,11,2024
190885,T02-241128-071418,2024-11-28,08:13,2,1,0,10,7,4050,0.0,28350,5103,33453,Virement,Livraison,0,239.05,11,2024
208175,T02-241128-071419,2024-11-28,15:34,2,21,22102,11,23,6650,0.0,152950,27531,180481,Espèces,Magasin,0,1093.88,11,2024
213345,T02-241128-071419,2024-11-28,12:58,2,21,0,83,1,24275,0.0,24275,4370,28645,Espèces,Magasin,0,7.28,11,2024
216069,T02-241128-071419,2024-11-28,11:52,2,16,0,27,6,14875,0.0,89250,16065,105315,Espèces,Magasin,0,10518.3,11,2024
218537,T02-241128-071420,2024-11-28,14:10,2,21,2385,9,2,5650,0.0,11300,2034,13334,Mobile Money,Livraison,0,77.96,11,2024
219911,T02-241128-071420,2024-11-28,14:06,2,21,6949,42,1,1850,0.0,1850,333,2183,Espèces,Magasin,0,0.54,11,2024
220373,T02-241128-071420,2024-11-28,07:24,2,11,15819,47,4,8800,0.0,35200,6336,41536,Mobile Money,Magasin,0,5.44,11,2024
221715,T02-241128-071421,2024-11-28,13:23,2,6,22904,143,9,8175,0.0,73575,13244,86819,Espèces,Livraison,0,6.57,11,2024
224688,T02-241128-071421,2024-11-28,09:41,2,16,16823,28,4,22300,0.08,82064,14772,96836,Chèque,Magasin,0,4779.88,11,2024
230423,T02-241128-071421,2024-11-28,13:26,2,21,11663,10,4,4200,0.0,16800,3024,19824,Espèces,Magasin,0,136.6,11,2024
11290,T03-241128-071422,2024-11-28,10:06,3,22,17764,20,2,1425,0.04,2736,492,3228,Chèque,Livraison,0,9.4,11,2024
25323,T03-241128-071423,2024-11-28,07:25,3,17,13274,54,12,9475,0.0,113700,20466,134166,Virement,Livraison,0,13.68,11,2024
29188,T03-241128-071424,2024-11-28,11:12,3,7,1137,7,4,4075,0.0,16300,2934,19234,Chèque,Magasin,0,132.24,11,2024
29492,T03-241128-071425,2024-11-28,10:17,3,22,0,28,2,22475,0.0,44950,8091,53041,Mobile Money,Livraison,0,2389.94,11,2024
36121,T03-241128-071426,2024-11-28,08:06,3,22,357,15,2,950,0.0,1900,342,2242,Virement,Magasin,0,5.88,11,2024
40156,T03-241128-071427,2024-11-28,10:25,3,2,19822,131,1,9600,0.0,9600,1728,11328,Créance 30 j,Magasin,0,17.16,11,2024
41307,T03-241128-071428,2024-11-28,11:52,3,22,441,136,2,13350,0.08,24564,4422,28986,Chèque,Magasin,0,34.2,11,2024
54922,T03-241128-071429,2024-11-28,18:56,3,2,20174,21,5,1050,0.08,4830,869,5699,Mobile Money,Magasin,0,12.95,11,2024
64105,T03-241128-071430,2024-11-28,09:33,3,2,5351,73,1,30775,0.08,28313,5096,33409,Espèces,Magasin,0,6.34,11,2024
66268,T03-241128-071431,2024-11-28,14:19,3,7,19197,13,3,1400,0.0,4200,756,4956,Virement,Magasin,0,5.55,11,2024
73730,T03-241128-071432,2024-11-28,08:47,3,22,16295,16,1,650,0.08,598,108,706,Espèces,Magasin,0,2.9,11,2024
75157,T03-241128-071433,2024-11-28,11:31,3,17,2557,82,1,37850,0.04,36336,6540,42876,Espèces,Téléphone,0,6.6,11,2024
76437,T03-241128-071434,2024-11-28,12:49,3,2,7745,97,6,15750,0.0,94500,17010,111510,Espèces,Livraison,0,11.76,11,2024
81613,T03-241128-071435,2024-11-28,11:54,3,22,0,21,4,1050,0.0,4200,756,4956,Chèque,Magasin,0,10.36,11,2024
84387,T03-241128-071436,2024-11-28,11:15,3,12,21967,50,15,5850,0.0,87750,15795,103545,Espèces,Téléphone,0,20.25,11,2024
87001,T03-241128-071437,2024-11-28,08:15,3,22,2708,132,9,14450,0.04,124848,22473,147321,Espèces,Livraison,0,106.65,11,2024
90218,T03-241128-071438,2024-11-28,17:49,3,2,12947,100,3,18100,0.08,49956,8992,58948,Créance 30 j,Téléphone,0,7.14,11,2024
92275,T03-241128-071439,2024-11-28,07:34,3,22,21254,125,5,4175,0.04,20040,3607,23647,Espèces,Téléphone,0,4.7,11,2024
97455,T03-241128-071440,2024-11-28,17:06,3,17,18971,72,1,4250,0.0,4250,765,5015,Créance 30 j,Livraison,0,1.06,11,2024
101306,T03-241128-071441,2024-11-28,10:06,3,2,22431,39,3,1400,0.04,4032,726,4758,Espèces,Livraison,0,0.69,11,2024
102396,T03-241128-071442,2024-11-28,09:14,3,17,23239,27,3,14950,0.0,44850,8073,52923,Virement,Téléphone,0,5259.15,11,2024
108295,T03-241128-071443,2024-11-28,09:52,3,22,12444,39,6,1425,0.04,8208,1477,9685,Mobile Money,Magasin,0,1.38,11,2024
118826,T03-241128-071444,2024-11-28,08:04,3,22,0,117,20,3850,0.0,77000,13860,90860,Chèque,Magasin,0,32.6,11,2024
120401,T03-241128-071445,2024-11-28,13:08,3,17,16898,130,4,21075,0.04,80928,14567,95495,Mobile Money,Magasin,0,43.6,11,2024
130078,T03-241128-071446,2024-11-28,18:27,3,17,14446,87,21,9875,0.0,207375,37328,244703,Espèces,Magasin,0,58.59,11,2024
133293,T03-241128-071447,2024-11-28,16:21,3,2,0,55,2,8725,0.0,17450,3141,20591,Créance 30 j,Magasin,0,1.5,11,2024
134003,T03-241128-071448,2024-11-28,16:56,3,12,19753,94,2,8450,0.04,16224,2920,19144,Espèces,Magasin,0,6.38,11,2024
139562,T03-241128-071449,2024-11-28,07:44,3,2,10061,144,1,7050,0.0,7050,1269,8319,Virement,Téléphone,0,0.92,11,2024
143111,T03-241128-071450,2024-11-28,07:56,3,7,4655,8,16,5725,0.03,88852,15993,104845,Mobile Money,Magasin,0,1082.88,11,2024
160455,T03-241128-071451,2024-11-28,18:22,3,22,18254,57,1,6825,0.08,6279,1130,7409,Espèces,Magasin,0,0.68,11,2024
161491,T03-241128-071452,2024-11-28,10:47,3,17,19887,55,2,8725,0.0,17450,3141,20591,Virement,Magasin,0,1.5,11,2024
161530,T03-241128-071453,2024-11-28,17:19,3,12,4704,95,1,11075,0.0,11075,1994,13069,Chèque,Téléphone,0,2.23,11,2024
170739,T03-241128-071454,2024-11-28,18:07,3,7,5471,149,6,8250,0.04,47520,8554,56074,Créance 30 j,Livraison,0,5.58,11,2024
175949,T03-241128-071455,2024-11-28,07:07,3,17,0,127,1,17775,0.0,17775,3200,20975,Espèces,Téléphone,0,13.11,11,2024
178609,T03-241128-071456,2024-11-28,16:37,3,12,18201,116,5,3650,0.04,17520,3154,20674,Espèces,Magasin,0,5.75,11,2024
186414,T03-241128-071457,2024-11-28,13:52,3,22,5889,121,6,4825,0.04,27792,5003,32795,Virement,Magasin,0,4.08,11,2024
200887,T03-241128-071458,2024-11-28,15:49,3,22,4760,134,1,12525,0.0,12525,2254,14779,Espèces,Téléphone,0,18.4,11,2024
210523,T03-241128-071459,2024-11-28,09:47,3,22,13381,128,3,17350,0.08,47886,8619,56505,Espèces,Livraison,0,45.84,11,2024
212287,T03-241128-071460,2024-11-28,08:28,3,2,14250,153,10,7850,0.0,78500,14130,92630,Créance 30 j,Magasin,0,7.7,11,2024
213638,T03-241128-071461,2024-11-28,13:35,3,17,5157,91,4,10275,0.0,41100,7398,48498,Mobile Money,Magasin,0,5.12,11,2024
215623,T03-241128-071462,2024-11-28,12:48,3,7,0,59,12,7350,0.0,88200,15876,104076,Espèces,Magasin,0,11.76,11,2024
218685,T03-241128-071463,2024-11-28,08:21,3,17,0,3,5,5825,0.0,29125,5242,34367,Espèces,Magasin,0,278.0,11,2024
12471,T04-241128-071464,2024-11-28,09:02,4,18,21447,58,4,5500,0.0,22000,3960,25960,Mobile Money,Magasin,0,4.96,11,2024
36246,T04-241128-071464,2024-11-28,07:29,4,18,19277,132,1,14425,0.08,13271,2389,15660,Espèces,Magasin,0,11.85,11,2024
45451,T04-241128-071464,2024-11-28,16:33,4,3,1936,137,2,4850,0.0,9700,1746,11446,Chèque,Magasin,0,1.26,11,2024
47783,T04-241128-071465,2024-11-28,17:07,4,13,0,76,1,18525,0.0,18525,3334,21859,Créance 30 j,Livraison,0,11.77,11,2024
54355,T04-241128-071465,2024-11-28,14:51,4,8,10253,47,4,8950,0.0,35800,6444,42244,Virement,Livraison,0,5.44,11,2024
63791,T04-241128-071465,2024-11-28,10:51,4,13,10583,12,10,6025,0.04,57840,10411,68251,Virement,Magasin,0,562.9,11,2024
65638,T04-241128-071466,2024-11-28,12:21,4,13,0,31,10,2325,0.0,23250,4185,27435,Espèces,Livraison,0,2.5,11,2024
78200,T04-241128-071466,2024-11-28,14:59,4,18,3809,107,5,9875,0.0,49375,8888,58263,Chèque,Magasin,0,4.75,11,2024
79118,T04-241128-071466,2024-11-28,07:34,4,3,23275,137,1,4850,0.04,4656,838,5494,Virement,Magasin,0,0.63,11,2024
85801,T04-241128-071467,2024-11-28,09:40,4,13,16525,133,7,9075,0.0,63525,11434,74959,Mobile Money,Magasin,0,68.74,11,2024
86239,T04-241128-071467,2024-11-28,08:39,4,18,8255,130,2,21825,0.08,40158,7228,47386,Espèces,Magasin,0,21.8,11,2024
90846,T04-241128-071467,2024-11-28,10:17,4,8,21917,52,3,6125,0.04,17640,3175,20815,Mobile Money,Magasin,0,2.04,11,2024
100288,T04-241128-071468,2024-11-28,10:31,4,18,14451,94,2,8275,0.0,16550,2979,19529,Mobile Money,Téléphone,0,6.38,11,2024
102727,T04-241128-071468,2024-11-28,12:20,4,3,19210,109,7,8950,0.04,60144,10826,70970,Mobile Money,Magasin,0,15.54,11,2024
102808,T04-241128-071468,2024-11-28,07:47,4,18,19654,62,9,3650,0.0,32850,5913,38763,Virement,Magasin,0,8.73,11,2024
110306,T04-241128-071469,2024-11-28,14:30,4,3,18,31,3,2250,0.0,6750,1215,7965,Chèque,Livraison,0,0.75,11,2024
128031,T04-241128-071469,2024-11-28,14:15,4,13,0,140,7,4900,0.0,34300,6174,40474,Espèces,Magasin,0,3.43,11,2024
129374,T04-241128-071469,2024-11-28,15:15,4,3,501,65,5,4325,0.04,20760,3737,24497,Virement,Magasin,0,4.55,11,2024
137441,T04-241128-071470,2024-11-28,13:15,4,3,20010,31,7,2325,0.0,16275,2930,19205,Espèces,Magasin,0,1.75,11,2024
144920,T04-241128-071470,2024-11-28,10:32,4,13,1661,118,7,4550,0.0,31850,5733,37583,Chèque,Magasin,0,7.14,11,2024
146137,T04-241128-071470,2024-11-28,15:49,4,18,11345,83,9,24800,0.08,205344,36962,242306,Virement,Magasin,0,65.52,11,2024
166337,T04-241128-071471,2024-11-28,13:48,4,18,12996,118,10,4425,0.08,40710,7328,48038,Espèces,Magasin,0,10.2,11,2024
168201,T04-241128-071471,2024-11-28,07:42,4,13,16735,5,7,4725,0.0,33075,5954,39029,Chèque,Magasin,0,184.03,11,2024
171381,T04-241128-071471,2024-11-28,11:34,4,8,12064,142,3,9200,0.0,27600,4968,32568,Espèces,Téléphone,0,2.4,11,2024
177127,T04-241128-071472,2024-11-28,10:09,4,13,23421,71,1,3150,0.04,3024,544,3568,Virement,Magasin,0,0.69,11,2024
193201,T04-241128-071472,2024-11-28,14:29,4,18,15352,136,10,13100,0.08,120520,21694,142214,Virement,Magasin,0,171.0,11,2024
212561,T04-241128-071472,2024-11-28,16:27,4,3,12970,77,13,27850,0.08,333086,59955,393041,Espèces,Téléphone,0,92.95,11,2024
216039,T04-241128-071473,2024-11-28,10:39,4,8,1218,2,3,6025,0.04,17352,3123,20475,Mobile Money,Téléphone,0,84.72,11,2024
216892,T04-241128-071473,2024-11-28,09:32,4,3,3868,10,4,4000,0.0,16000,2880,18880,Espèces,Magasin,0,136.6,11,2024
221904,T04-241128-071473,2024-11-28,12:46,4,8,900155,11,2,6925,0.0,13850,2493,16343,Chèque,Magasin,0,95.12,11,2024
222978,T04-241128-071474,2024-11-28,10:05,4,18,2778,23,6,24200,0.0,145200,26136,171336,Espèces,Livraison,0,8446.26,11,2024
228900,T04-241128-071474,2024-11-28,16:41,4,8,4387,95,6,11625,0.0,69750,12555,82305,Mobile Money,Magasin,0,13.38,11,2024
239492,T04-241128-071474,2024-11-28,10:27,4,8,6327,66,4,4325,0.0,17300,3114,20414,Créance 30 j,Magasin,0,5.04,11,2024
541,T05-241128-071475,2024-11-28,17:42,5,14,8975,139,2,8575,0.04,16464,2964,19428,Espèces,Magasin,0,1.72,11,2024
27870,T05-241128-071476,2024-11-28,14:30,5,19,14998,24,3,23950,0.0,71850,12933,84783,Mobile Money,Magasin,0,3373.8,11,2024
35860,T05-241128-071477,2024-11-28,14:56,5,14,20037,135,2,10500,0.0,21000,3780,24780,Mobile Money,Magasin,0,17.6,11,2024
42450,T05-241128-071478,2024-11-28,13:46,5,9,0,23,3,23725,0.0,71175,12812,83987,Chèque,Magasin,0,4223.13,11,2024
42467,T05-241128-071479,2024-11-28,14:46,5,14,15075,133,3,8775,0.08,24219,4359,28578,Créance 30 j,Magasin,0,29.46,11,2024
57061,T05-241128-071480,2024-11-28,17:00,5,14,0,16,2,650,0.0,1300,234,1534,Chèque,Magasin,0,5.8,11,2024
69125,T05-241128-071481,2024-11-28,07:12,5,9,0,48,6,9525,0.0,57150,10287,67437,Espèces,Magasin,0,9.6,11,2024
88370,T05-241128-071482,2024-11-28,17:35,5,19,0,14,8,1275,0.0,10200,1836,12036,Virement,Téléphone,0,34.24,11,2024
93578,T05-241128-071483,2024-11-28,13:09,5,4,17521,43,36,8625,0.04,298080,53654,351734,Espèces,Magasin,0,41.4,11,2024
96147,T05-241128-071484,2024-11-28,09:59,5,9,13463,22,6,625,0.0,3750,675,4425,Mobile Money,Magasin,0,21.66,11,2024
109645,T05-241128-071485,2024-11-28,12:49,5,4,13233,96,3,17050,0.0,51150,9207,60357,Chèque,Téléphone,0,5.28,11,2024
112320,T05-241128-071486,2024-11-28,10:20,5,19,9123,36,3,2450,0.0,7350,1323,8673,Espèces,Magasin,0,1.32,11,2024
150548,T05-241128-071487,2024-11-28,09:10,5,14,22732,19,1,975,0.04,936,168,1104,Espèces,Livraison,0,4.6,11,2024
160992,T05-241128-071488,2024-11-28,17:42,5,19,22734,55,2,8350,0.0,16700,3006,19706,Mobile Money,Livraison,0,1.5,11,2024
179304,T05-241128-071489,2024-11-28,10:10,5,9,3024,23,2,24050,0.04,46176,8312,54488,Chèque,Téléphone,0,2815.42,11,2024
179722,T05-241128-071490,2024-11-28,09:02,5,14,3682,93,2,8025,0.0,16050,2889,18939,Créance 30 j,Livraison,0,4.78,11,2024
197071,T05-241128-071491,2024-11-28,18:17,5,9,2188,6,5,7350,0.04,35280,6350,41630,Espèces,Magasin,0,298.15,11,2024
202442,T05-241128-071492,2024-11-28,09:51,5,19,17098,5,13,4725,0.0,61425,11056,72481,Espèces,Téléphone,0,341.77,11,2024
215242,T05-241128-071493,2024-11-28,10:23,5,9,11742,29,14,1675,0.04,22512,4052,26564,Mobile Money,Magasin,0,4.2,11,2024
218367,T05-241128-071494,2024-11-28,15:02,5,4,0,26,3,20450,0.0,61350,11043,72393,Chèque,Magasin,0,6676.02,11,2024
226783,T05-241128-071495,2024-11-28,18:49,5,9,14295,55,10,8475,0.04,81360,14645,96005,Espèces,Magasin,0,7.5,11,2024
227499,T05-241128-071496,2024-11-28,16:33,5,9,0,38,2,2000,0.0,4000,720,4720,Mobile Money,Magasin,0,1.16,11,2024
230325,T05-241128-071497,2024-11-28,07:41,5,9,0,31,6,2350,0.0,14100,2538,16638,Espèces,Magasin,0,1.5,11,2024
231878,T05-241128-071498,2024-11-28,07:47,5,4,5299,31,1,2275,0.08,2093,377,2470,Mobile Money,Magasin,0,0.25,11,2024
235428,T05-241128-071499,2024-11-28,14:36,5,19,6985,4,8,3800,0.0,30400,5472,35872,Virement,Magasin,0,261.44,11,2024
5985,T01-241129-071500,2024-11-29,10:53,1,10,14957,13,26,1400,0.0,36400,6552,42952,Espèces,Livraison,0,48.1,11,2024
8863,T01-241129-071500,2024-11-29,16:22,1,5,6197,55,1,8725,0.0,8725,1570,10 295 FCFA,Chèque,Magasin,0,0.75,11,2024
12040,T01-241129-071500,2024-11-29,16:36,1,20,0,45,16,10325,0.0,165200,29736,194936,Espèces,Magasin,0,10.08,11,2024
13063,T01-241129-071501,2024-11-29,10:01,1,10,13911,114,7,6100,0.0,42700,7686,50386,Espèces,Livraison,0,4.55,11,2024
16304,T01-241129-071501,2024-11-29,12:21,1,5,13741,34,3,1300,0.04,3744,674,4418,Espèces,Magasin,0,1.2,11,2024
19163,T01-241129-071501,2024-11-29,15:43,1,20,6687,14,5,1300,0.0,6500,1170,7670,Espèces,Magasin,0,21.4,11,2024
21061,T01-241129-071502,2024-11-29,12:29,1,15,0,15,1,1000,0.0,1000,180,1180,Chèque,Magasin,0,2.94,11,2024
22586,T01-241129-071502,2024-11-29,10:10,1,20,19364,41,4,1475,0.04,5664,1020,6684,Mobile Money,Magasin,0,1.32,11,2024
25335,T01-241129-071502,2024-11-29,08:53,1,15,7568,59,17,7675,0.0,130475,23486,153961,Chèque,Magasin,0,16.66,11,2024
31328,T01-241129-071503,2024-11-29,17:28,1,5,933,26,3,19425,0.08,53613,9650,63263,Virement,Livraison,0,6676.02,11,2024
41090,T01-241129-071503,2024-11-29,17:17,1,5,12393,147,17,7675,0.0,130475,23486,153961,Virement,Magasin,0,14.11,11,2024
45099,T01-241129-071503,2024-11-29,15:25,1,5,16152,53,2,5025,0.0,10050,1809,11859,Virement,Magasin,0,2.96,11,2024
45837,T01-241129-071504,2024-11-29,07:16,1,20,0,49,8,7500,0.0,60000,10800,70800,Chèque,Magasin,0,10.88,11,2024
46531,T01-241129-071504,2024-11-29,09:20,1,5,0,125,4,4100,0.0,16400,2952,19352,Mobile Money,Magasin,0,3.76,11,2024
47846,T01-241129-071504,2024-11-29,11:16,1,20,8498,23,2,24400,0.04,46848,8433,55281,Chèque,Livraison,0,2815.42,11,2024
52966,T01-241129-071505,2024-11-29,11:53,1,15,3002,92,10,11725,0.08,107870,19417,127287,Chèque,Magasin,0,15.0,11,2024
62235,T01-241129-071505,2024-11-29,14:26,1,10,21734,55,6,8450,0.04,48672,8761,57433,Mobile Money,Livraison,0,4.5,11,2024
65011,T01-241129-071505,2024-11-29,14:02,1,5,14484,27,7,14850,0.0,103950,18711,122661,Mobile Money,Livraison,0,12271.35,11,2024
66852,T01-241129-071506,2024-11-29,18:55,1,10,14102,32,4,1975,0.04,7584,1365,8949,Espèces,Magasin,0,2.12,11,2024
86702,T01-241129-071506,2024-11-29,12:53,1,20,17896,8,-8,5450,0.08,-40112,-7220,-47332,Mobile Money,Magasin,1,-541.44,11,2024
89014,T01-241129-071506,2024-11-29,15:09,1,20,12214,61,5,3225,0.0,16125,2902,19027,Mobile Money,Téléphone,0,6.5,11,2024
97967,T01-241129-071507,2024-11-29,11:10,1,15,4951,20,11,1450,0.04,15312,2756,18068,Espèces,Magasin,0,51.7,11,2024
99376,T01-241129-071507,2024-11-29,11:21,1,15,6054,45,-2,10050,0.04,-19296,-3473,-22769,Virement,Magasin,1,-1.26,11,2024
105927,T01-241129-071507,2024-11-29,16:45,1,5,18571,3,9,5600,0.04,48384,8709,57093,Chèque,Magasin,0,500.4,11,2024
110565,T01-241129-071508,2024-11-29,08:54,1,10,7956,4,11,3950,0.0,43450,7821,51271,Virement,Magasin,0,359.48,11,2024
110881,T01-241129-071508,2024-11-29,15:30,1,10,13762,149,6,8150,0.0,48900,8802,57702,Mobile Money,Téléphone,0,5.58,11,2024
111359,T01-241129-071508,2024-11-29,12:09,1,10,0,41,4,1500,0.0,6000,1080,7080,Virement,Livraison,0,1.32,11,2024
114605,T01-241129-071509,2024-11-29,12:09,1,15,17162,136,3,13375,0.04,38520,6934,45454,Espèces,Magasin,0,51.3,11,2024
115755,T01-241129-071509,2024-11-29,18:33,1,20,14639,61,7,3150,0.08,20286,3651,23937,Espèces,Magasin,0,9.1,11,2024
116480,T01-241129-071509,2024-11-29,07:35,1,10,19273,129,4,16575,0.08,60996,10979,71975,Mobile Money,Magasin,0,69.88,11,2024
117057,T01-241129-071510,2024-11-29,18:20,1,20,16525,4,13,3800,0.0,49400,8892,58292,Espèces,Magasin,0,424.84,11,2024
122399,T01-241129-071510,2024-11-29,16:48,1,20,17407,6,3,7525,0.0,22575,4064,26639,Espèces,Magasin,0,178.89,11,2024
123041,T01-241129-071510,2024-11-29,09:04,1,10,0,87,15,9825,0.0,147375,26528,173903,Virement,Livraison,0,41.85,11,2024
130968,T01-241129-071511,2024-11-29,16:01,1,20,1830,25,4,29750,0.04,114240,20563,134803,Mobile Money,Livraison,0,6158.44,11,2024
132743,T01-241129-071511,2024-11-29,07:47,1,5,3382,3,5,5750,0.0,28750,5175,33925,Virement,Magasin,0,278.0,11,2024
141197,T01-241129-071511,2024-11-29,07:08,1,5,5178,143,3,8075,0.11,21560,3881,25441,Mobile Money,Magasin,0,2.19,11,2024
143260,T01-241129-071512,2024-11-29,09:02,1,20,9063,154,20,5025,0.04,96480,17366,113846,Créance 30 j,Magasin,0,7.2,11,2024
147578,T01-241129-071512,2024-11-29,12:56,1,5,18304,80,1,35050,0.08,32246,5804,38050,Virement,Magasin,0,9.87,11,2024
149394,T01-241129-071512,2024-11-29,15:30,1,10,20938,131,5,9675,0.0,48375,8708,57083,Chèque,Livraison,0,85.8,11,2024
150336,T01-241129-071513,2024-11-29,17:37,1,5,19680,23,2,23875,0.04,45840,8251,54091,Espèces,Magasin,0,2815.42,11,2024
151868,T01-241129-071513,2024-11-29,10:17,1,20,8916,67,3,3700,0.0,11100,1998,13098,Mobile Money,Magasin,0,1.5,11,2024
154911,T01-241129-071513,2024-11-29,07:57,1,10,6690,128,4,16850,0.0,67400,12132,79532,Mobile Money,Magasin,0,61.12,11,2024
166819,T01-241129-071514,2024-11-29,11:58,1,15,0,4,6,3800,0.0,22800,4104,26904,Espèces,Téléphone,0,196.08,11,2024
167249,T01-241129-071514,2024-11-29,08:12,1,10,0,89,2,9000,0.0,18000,3240,21240,Chèque,Téléphone,0,2.8,11,2024
167886,T01-241129-071514,2024-11-29,09:41,1,15,11717,51,3,7075,0.0,21225,3820,25045,Espèces,Magasin,0,2.07,11,2024
171573,T01-241129-071515,2024-11-29,12:07,1,10,14357,44,2,8175,0.04,15696,2825,18521,Espèces,Livraison,0,3.0,11,2024
174952,T01-241129-071515,2024-11-29,14:36,1,5,0,2,7,5950,0.0,41650,7497,49147,Espèces,Magasin,0,197.68,11,2024
175020,T01-241129-071515,2024-11-29,14:36,1,15,19159,68,5,2500,0.08,11500,2070,13570,Chèque,Magasin,0,5.5,11,2024
181348,T01-241129-071516,2024-11-29,09:36,1,20,8070,43,2,8825,0.0,17650,3177,20 827 FCFA,Chèque,Livraison,0,2.3,11,2024
181821,T01-241129-071516,2024-11-29,12:13,1,15,21430,142,22,9250,0.0,203500,36630,240130,Virement,Téléphone,0,17.6,11,2024
188277,T01-241129-071516,2024-11-29,16:36,1,5,1493,14,16,1300,0.08,19136,3444,22580,Espèces,Téléphone,0,68.48,11,2024
189503,T01-241129-071517,2024-11-29,13:40,1,10,17384,144,4,7300,0.0,29200,5256,34456,Espèces,Magasin,0,3.68,11,2024
190823,T01-241129-071517,2024-11-29,13:18,1,10,10570,13,3,1325,0.0,3975,716,4691,Espèces,Magasin,0,5.55,11,2024
192163,T01-241129-071517,2024-11-29,08:55,1,15,17815,141,6,4800,0.07,26784,4821,31605,Mobile Money,Magasin,0,5.7,11,2024
194898,T01-241129-071518,2024-11-29,10:02,1,20,9587,152,2,4550,0.0,9100,1638,10738,Virement,Magasin,0,0.98,11,2024
195734,T01-241129-071518,2024-11-29,07:39,1,10,22353,12,13,6000,0.0,78000,14040,92040,Virement,Téléphone,0,731.77,11,2024
204668,T01-241129-071518,2024-11-29,15:35,1,5,10765,29,1,1650,0.0,1650,297,1947,Espèces,Magasin,0,0.3,11,2024
205889,T01-241129-071519,2024-11-29,09:32,1,5,11951,134,1,12425,0.0,12425,2236,14661,Virement,Magasin,0,18.4,11,2024
206342,T01-241129-071519,2024-11-29,11:53,1,5,19325,15,4,1000,0.0,4000,720,4720,Espèces,Livraison,0,11.76,11,2024
210774,T01-241129-071519,2024-11-29,18:24,1,15,15825,48,1,9875,0.0,9875,1778,11653,Mobile Money,Magasin,0,1.6,11,2024
217699,T01-241129-071520,2024-11-29,13:19,1,5,2033,154,6,4925,0.0,29550,5319,34869,Espèces,Magasin,0,2.16,11,2024
219716,T01-241129-071520,2024-11-29,17:13,1,15,0,116,5,3650,0.0,18250,3285,21535,Virement,Téléphone,0,5.75,11,2024
219923,T01-241129-071520,2024-11-29,16:58,1,20,0,128,1,16825,0.0,16825,3028,19853,Espèces,Téléphone,0,15.28,11,2024
220224,T01-241129-071521,2024-11-29,08:14,1,10,8174,129,8,16825,0.0,134600,24228,158828,Chèque,Magasin,0,139.76,11,2024
